run,baseline,status,takeover,domain,metric,paired_n,run_minus_baseline,ci_low,ci_high,ci_method,higher,ties,lower,positive_is_better
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,sustained_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
eval_script,eval_force_feedback,diagnostic_other_protocol,62,ood,sustained_success_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
force_feedback,script,primary,44,all,any_native_success,20,0.05,0.0,0.15,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,19,0,True
force_feedback,script,primary,44,all,bilateral_contact_at_takeover,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
force_feedback,script,primary,44,all,final_native_success,20,0.05,0.0,0.15,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,19,0,True
force_feedback,script,primary,44,all,force_budget_exceeded,20,-0.25,-0.5,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,11,7,False
force_feedback,script,primary,44,all,full_episode_peak_normal_N,20,-3.0939340114593508,-6.4526577180624,0.4975655186176278,"paired environment-seed bootstrap 95%, identical recorded physical parameters",6,2,12,False
force_feedback,script,primary,44,all,intervention_force_budget_exceeded,20,-0.4,-0.7,-0.1,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,8,10,False
force_feedback,script,primary,44,all,intervention_peak_normal_N,20,-3.5772135496139525,-7.051447592377662,0.07284445047378525,"paired environment-seed bootstrap 95%, identical recorded physical parameters",6,2,12,False
force_feedback,script,primary,44,all,native_shaped_return,20,3.1690097967064133,-0.28355511664593774,9.612113437865219,"paired environment-seed bootstrap 95%, identical recorded physical parameters",6,1,13,True
force_feedback,script,primary,44,all,setup_force_budget_exceeded,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
force_feedback,script,primary,44,all,setup_peak_normal_N,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
force_feedback,script,primary,44,all,sustained_10cm_lift_success,20,0.05,0.0,0.15,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,19,0,True
force_feedback,script,primary,44,all,sustained_10cm_lift_within_force_budget,20,0.15,0.0,0.3,"paired environment-seed bootstrap 95%, identical recorded physical parameters",3,17,0,True
force_feedback,script,primary,44,all,sustained_native_success,20,0.05,0.0,0.15,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,19,0,True
force_feedback,script,primary,44,all,sustained_success_within_force_budget,20,0.15,0.0,0.35,"paired environment-seed bootstrap 95%, identical recorded physical parameters",3,17,0,True
force_feedback,script,primary,44,id,any_native_success,10,0.1,0.0,0.3,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,9,0,True
force_feedback,script,primary,44,id,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
force_feedback,script,primary,44,id,final_native_success,10,0.1,0.0,0.3,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,9,0,True
force_feedback,script,primary,44,id,force_budget_exceeded,10,-0.1,-0.4,0.2,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,7,2,False
force_feedback,script,primary,44,id,full_episode_peak_normal_N,10,-2.671997308731079,-8.370081778764725,2.7922518885135648,"paired environment-seed bootstrap 95%, identical recorded physical parameters",3,2,5,False
