run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
force_feedback,primary,44,id,full_episode_peak_normal_N,continuous,,10,7.479395174980164,5.984130267500878,9.255763617157934,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,id,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,id,intervention_peak_normal_N,continuous,,10,6.321558785438538,5.045117970108986,8.244883668422698,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,id,max_relative_height_m,continuous,,10,0.11952696989174001,0.07978143527550856,0.15161004111170767,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,id,native_shaped_return,continuous,,10,83.13714903228608,65.75100142109429,95.01164781037467,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,id,native_success_given_setup_within_budget,conditional_binary,8,10,0.8,0.49016247153664183,0.9433178485456247,"Wilson 95%; explicitly conditioned, not overall success",10
force_feedback,primary,44,ood,sustained_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,sustained_success_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,any_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,final_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,force_budget_exceeded,binary,2,10,0.2,0.05668215145437519,0.5098375284633583,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,intervention_force_budget_exceeded,binary,2,10,0.2,0.05668215145437519,0.5098375284633583,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,sustained_10cm_lift_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,sustained_10cm_lift_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
force_feedback,primary,44,ood,full_episode_peak_normal_N,continuous,,10,6.870006513595581,6.217756313085556,7.5684056937694555,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,intervention_peak_normal_N,continuous,,10,6.870006513595581,6.203632819652557,7.579449775218963,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,max_relative_height_m,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,native_shaped_return,continuous,,10,36.49348876168195,35.707807154633066,37.34769063318422,whole-environment-seed bootstrap 95%,
force_feedback,primary,44,ood,native_success_given_setup_within_budget,conditional_binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%; explicitly conditioned, not overall success",10
script,primary,44,all,sustained_native_success,binary,7,20,0.35,0.18119182410108206,0.5671457233147638,"Wilson 95%, environment-seed episodes",
script,primary,44,all,sustained_success_within_force_budget,binary,2,20,0.1,0.027866481213768224,0.3010336452284873,"Wilson 95%, environment-seed episodes",
script,primary,44,all,any_native_success,binary,7,20,0.35,0.18119182410108206,0.5671457233147638,"Wilson 95%, environment-seed episodes",
script,primary,44,all,final_native_success,binary,7,20,0.35,0.18119182410108206,0.5671457233147638,"Wilson 95%, environment-seed episodes",
script,primary,44,all,force_budget_exceeded,binary,11,20,0.55,0.34208534245034233,0.7418021417443759,"Wilson 95%, environment-seed episodes",
script,primary,44,all,setup_force_budget_exceeded,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
script,primary,44,all,bilateral_contact_at_takeover,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
script,primary,44,all,intervention_force_budget_exceeded,binary,11,20,0.55,0.34208534245034233,0.7418021417443759,"Wilson 95%, environment-seed episodes",
script,primary,44,all,sustained_10cm_lift_success,binary,7,20,0.35,0.18119182410108206,0.5671457233147638,"Wilson 95%, environment-seed episodes",
script,primary,44,all,sustained_10cm_lift_within_force_budget,binary,2,20,0.1,0.027866481213768224,0.3010336452284873,"Wilson 95%, environment-seed episodes",
script,primary,44,all,full_episode_peak_normal_N,continuous,,20,10.268634855747223,6.787161028087139,13.853114708662034,whole-environment-seed bootstrap 95%,
script,primary,44,all,setup_peak_normal_N,continuous,,20,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
script,primary,44,all,intervention_peak_normal_N,continuous,,20,10.172996199131012,6.955216947197914,13.54212813258171,whole-environment-seed bootstrap 95%,
script,primary,44,all,max_relative_height_m,continuous,,20,0.05217132717370987,0.022052330281585455,0.08377075398340818,whole-environment-seed bootstrap 95%,
script,primary,44,all,native_shaped_return,continuous,,20,56.6463091002776,44.58440041668994,68.7760261854871,whole-environment-seed bootstrap 95%,
script,primary,44,all,native_success_given_setup_within_budget,conditional_binary,7,20,0.35,0.18119182410108206,0.5671457233147638,"Wilson 95%; explicitly conditioned, not overall success",20
script,primary,44,id,sustained_native_success,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
script,primary,44,id,sustained_success_within_force_budget,binary,2,10,0.2,0.05668215145437519,0.5098375284633583,"Wilson 95%, environment-seed episodes",
script,primary,44,id,any_native_success,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
script,primary,44,id,final_native_success,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
script,primary,44,id,force_budget_exceeded,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
script,primary,44,id,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,id,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,id,intervention_force_budget_exceeded,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
