group,domain,metric,metric_type,estimate,ci_low,ci_high,n_environments,n_policies,ci_method
model_no_guard,geometry_ood,setup_peak_N,mean,0.0,0.0,0.0,30,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,physics_ood,setup_peak_N,mean,0.0,0.0,0.0,30,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,combined_ood,setup_peak_N,mean,0.0,0.0,0.0,30,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,all,setup_peak_N,mean,0.0,0.0,0.0,120,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,id,strict_longest,mean,32.24444444444445,32.03333333333333,32.455555555555556,30,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,geometry_ood,strict_longest,mean,31.92222222222222,31.688888888888886,32.15555555555555,30,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,physics_ood,strict_longest,mean,21.066666666666666,15.821944444444446,25.91111111111111,30,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,combined_ood,strict_longest,mean,17.955555555555556,12.622222222222224,23.28944444444444,30,3,paired_environment_percentile_bootstrap_95pct
model_no_guard,all,strict_longest,mean,25.79722222222222,23.799791666666668,27.636805555555554,120,3,paired_environment_percentile_bootstrap_95pct
reactive_guard,id,strict_lift,rate,1.0,1.0,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,geometry_ood,strict_lift,rate,1.0,1.0,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,physics_ood,strict_lift,rate,0.9666666666666667,0.9,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,combined_ood,strict_lift,rate,0.9333333333333333,0.8333333333333334,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,all,strict_lift,rate,0.975,0.9416666666666667,1.0,120,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,id,joint_success,rate,0.7333333333333333,0.5666666666666667,0.8674999999999955,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,geometry_ood,joint_success,rate,0.5666666666666667,0.4,0.7333333333333333,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,physics_ood,joint_success,rate,0.6,0.43333333333333335,0.7666666666666667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,combined_ood,joint_success,rate,0.7,0.5333333333333333,0.8666666666666667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,all,joint_success,rate,0.65,0.5583333333333333,0.7333333333333333,120,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,id,force_violation,rate,0.26666666666666666,0.13250000000000006,0.43333333333333335,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,geometry_ood,force_violation,rate,0.43333333333333335,0.26666666666666666,0.6,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,physics_ood,force_violation,rate,0.4,0.23333333333333334,0.5666666666666667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,combined_ood,force_violation,rate,0.26666666666666666,0.13333333333333333,0.43333333333333335,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,all,force_violation,rate,0.3416666666666667,0.25833333333333336,0.425,120,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,id,peak_N,mean,7.0737260182698565,6.6264984663327535,7.5607263513406116,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,geometry_ood,peak_N,mean,7.694992876052856,7.008910933335622,8.399604667027791,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,physics_ood,peak_N,mean,7.868240674336751,7.262985414266587,8.527428277730941,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,combined_ood,peak_N,mean,7.218507687250773,6.758851724068324,7.759406899611156,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,all,peak_N,mean,7.4638668139775595,7.168146807452043,7.7578887347380325,120,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,id,max_height_m,mean,0.13946805745363236,0.13848912071436642,0.14045878099898498,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,geometry_ood,max_height_m,mean,0.13826397160689036,0.1373939737925927,0.1392564460883538,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,physics_ood,max_height_m,mean,0.1313142435004314,0.12192666878302892,0.13701500685264667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,combined_ood,max_height_m,mean,0.12831853924629588,0.11838403106667102,0.13512215169767539,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,all,max_height_m,mean,0.13434120295181248,0.13092796389420983,0.136979686372603,120,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,id,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,geometry_ood,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,physics_ood,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,combined_ood,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,all,setup_peak_N,mean,0.0,0.0,0.0,120,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,id,strict_longest,mean,30.766666666666666,30.6,30.9,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,geometry_ood,strict_longest,mean,30.333333333333332,30.166666666666668,30.5,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,physics_ood,strict_longest,mean,28.266666666666666,25.933333333333334,29.734166666666663,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,combined_ood,strict_longest,mean,26.966666666666665,24.1,29.133333333333333,30,1,paired_environment_percentile_bootstrap_95pct
reactive_guard,all,strict_longest,mean,29.083333333333332,28.191666666666666,29.8,120,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,id,strict_lift,rate,1.0,1.0,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,geometry_ood,strict_lift,rate,1.0,1.0,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,physics_ood,strict_lift,rate,0.9666666666666667,0.9,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,combined_ood,strict_lift,rate,0.9333333333333333,0.8333333333333334,1.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,all,strict_lift,rate,0.975,0.9416666666666667,1.0,120,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,id,joint_success,rate,0.7333333333333333,0.5666666666666667,0.8674999999999955,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,geometry_ood,joint_success,rate,0.5666666666666667,0.4,0.7333333333333333,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,physics_ood,joint_success,rate,0.6,0.43333333333333335,0.7666666666666667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,combined_ood,joint_success,rate,0.7,0.5333333333333333,0.8666666666666667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,all,joint_success,rate,0.65,0.5583333333333333,0.7333333333333333,120,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,id,force_violation,rate,0.26666666666666666,0.13250000000000006,0.43333333333333335,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,geometry_ood,force_violation,rate,0.43333333333333335,0.26666666666666666,0.6,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,physics_ood,force_violation,rate,0.4,0.23333333333333334,0.5666666666666667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,combined_ood,force_violation,rate,0.26666666666666666,0.13333333333333333,0.43333333333333335,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,all,force_violation,rate,0.3416666666666667,0.25833333333333336,0.425,120,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,id,peak_N,mean,7.0737260182698565,6.6264984663327535,7.5607263513406116,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,geometry_ood,peak_N,mean,7.695452610651652,7.008910933335622,8.400983870824177,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,physics_ood,peak_N,mean,7.868240674336751,7.262985414266587,8.527428277730941,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,combined_ood,peak_N,mean,7.218507687250773,6.758851724068324,7.759406899611156,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,all,peak_N,mean,7.463981747627258,7.1682588677605,7.758009415070216,120,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,id,max_height_m,mean,0.13946805745363236,0.13848912071436642,0.14045878099898498,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,geometry_ood,max_height_m,mean,0.13826412359873455,0.1373939889917771,0.1392564498881499,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,physics_ood,max_height_m,mean,0.1313142435004314,0.12192666878302892,0.13701500685264667,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,combined_ood,max_height_m,mean,0.12833696850575507,0.11841274908743799,0.13514559316138425,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,all,max_height_m,mean,0.13434584826463833,0.13093713838704085,0.1369871430362885,120,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,id,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,geometry_ood,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,physics_ood,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,combined_ood,setup_peak_N,mean,0.0,0.0,0.0,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,all,setup_peak_N,mean,0.0,0.0,0.0,120,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,id,strict_longest,mean,30.766666666666666,30.6,30.9,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,geometry_ood,strict_longest,mean,30.333333333333332,30.166666666666668,30.5,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,physics_ood,strict_longest,mean,28.266666666666666,25.933333333333334,29.734166666666663,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,combined_ood,strict_longest,mean,26.966666666666665,24.1,29.133333333333333,30,1,paired_environment_percentile_bootstrap_95pct
reactive_no_guard,all,strict_longest,mean,29.083333333333332,28.191666666666666,29.8,120,1,paired_environment_percentile_bootstrap_95pct
