group,domain,metric,n_policies,mean,sample_sd,minimum,maximum,training_seeds,policy_estimates
BC_vision,combined_ood,max_height_m,3,0.03617514798210727,0.008544310374277124,0.030577675253152848,0.04600996735195319,"[0,1,2]","[0.04600996735195319,0.030577675253152848,0.03193780134121577]"
BC_vision,all,max_height_m,3,0.058272635947085094,0.018827601373541822,0.04660000139847398,0.07999261701479554,"[0,1,2]","[0.07999261701479554,0.04660000139847398,0.04822528942798575]"
BC_vision,id,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
BC_vision,geometry_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
BC_vision,physics_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
BC_vision,combined_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
BC_vision,all,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
BC_vision,id,strict_longest,3,21.08888888888889,14.342490614849186,5.9,34.4,"[0,1,2]","[34.4,22.966666666666665,5.9]"
BC_vision,geometry_ood,strict_longest,3,3.6777777777777776,0.8500544644860072,2.8333333333333335,4.533333333333333,"[0,1,2]","[3.6666666666666665,4.533333333333333,2.8333333333333335]"
BC_vision,physics_ood,strict_longest,3,4.133333333333334,4.0501028793517495,0.5,8.5,"[0,1,2]","[8.5,3.4,0.5]"
BC_vision,combined_ood,strict_longest,3,4.277777777777778,2.141996299751274,2.6333333333333333,6.7,"[0,1,2]","[6.7,3.5,2.6333333333333333]"
BC_vision,all,strict_longest,3,8.294444444444444,5.18176110488974,2.966666666666667,13.316666666666666,"[0,1,2]","[13.316666666666666,8.6,2.966666666666667]"
IQL_vision,id,strict_lift,3,0.7222222222222222,0.30792014356780045,0.36666666666666664,0.9,"[0,1,2]","[0.9,0.9,0.36666666666666664]"
IQL_vision,geometry_ood,strict_lift,3,0.4222222222222222,0.2673602092336881,0.16666666666666666,0.7,"[0,1,2]","[0.7,0.4,0.16666666666666666]"
IQL_vision,physics_ood,strict_lift,3,0.3666666666666667,0.11547005383792516,0.23333333333333334,0.43333333333333335,"[0,1,2]","[0.43333333333333335,0.43333333333333335,0.23333333333333334]"
IQL_vision,combined_ood,strict_lift,3,0.3111111111111111,0.18954135676924422,0.1,0.4666666666666667,"[0,1,2]","[0.36666666666666664,0.4666666666666667,0.1]"
IQL_vision,all,strict_lift,3,0.45555555555555555,0.20838888148345613,0.21666666666666667,0.6,"[0,1,2]","[0.6,0.55,0.21666666666666667]"
IQL_vision,id,joint_success,3,0.2777777777777778,0.15752718754175363,0.1,0.4,"[0,1,2]","[0.4,0.3333333333333333,0.1]"
IQL_vision,geometry_ood,joint_success,3,0.15555555555555556,0.12619796324000607,0.06666666666666667,0.3,"[0,1,2]","[0.3,0.1,0.06666666666666667]"
IQL_vision,physics_ood,joint_success,3,0.15555555555555556,0.01924500897298752,0.13333333333333333,0.16666666666666666,"[0,1,2]","[0.16666666666666666,0.13333333333333333,0.16666666666666666]"
IQL_vision,combined_ood,joint_success,3,0.05555555555555556,0.03849001794597506,0.03333333333333333,0.1,"[0,1,2]","[0.03333333333333333,0.1,0.03333333333333333]"
IQL_vision,all,joint_success,3,0.16111111111111112,0.06684005230842203,0.09166666666666666,0.225,"[0,1,2]","[0.225,0.16666666666666666,0.09166666666666666]"
IQL_vision,id,force_violation,3,0.5444444444444444,0.05091750772173154,0.5,0.6,"[0,1,2]","[0.5333333333333333,0.6,0.5]"
IQL_vision,geometry_ood,force_violation,3,0.3444444444444444,0.08388704928078612,0.26666666666666666,0.43333333333333335,"[0,1,2]","[0.43333333333333335,0.3333333333333333,0.26666666666666666]"
IQL_vision,physics_ood,force_violation,3,0.6,0.14529663145135582,0.5,0.7666666666666667,"[0,1,2]","[0.7666666666666667,0.5333333333333333,0.5]"
IQL_vision,combined_ood,force_violation,3,0.5111111111111111,0.2036700308869262,0.3333333333333333,0.7333333333333333,"[0,1,2]","[0.7333333333333333,0.4666666666666667,0.3333333333333333]"
IQL_vision,all,force_violation,3,0.5,0.10929064207170001,0.4,0.6166666666666667,"[0,1,2]","[0.6166666666666667,0.48333333333333334,0.4]"
IQL_vision,id,peak_N,3,10.138304609391424,1.1810112865878795,8.781266949574153,10.933546408017476,"[0,1,2]","[10.933546408017476,10.700100470582644,8.781266949574153]"
