group,method,training_seed,domain,metric,estimate,n_environments
WM_BC_vision,WM_BC_vision_seed1,1,geometry_ood,max_height_m,0.016741185883680978,30
WM_BC_vision,WM_BC_vision_seed2,2,geometry_ood,max_height_m,0.08469029068946839,30
WM_BC_vision,WM_BC_vision_seed0,0,physics_ood,max_height_m,0.04455983688433965,30
WM_BC_vision,WM_BC_vision_seed1,1,physics_ood,max_height_m,0.02766392690440019,30
WM_BC_vision,WM_BC_vision_seed2,2,physics_ood,max_height_m,0.1201933520535628,30
WM_BC_vision,WM_BC_vision_seed0,0,combined_ood,max_height_m,0.00050148523102204,30
WM_BC_vision,WM_BC_vision_seed1,1,combined_ood,max_height_m,0.008321566879749298,30
WM_BC_vision,WM_BC_vision_seed2,2,combined_ood,max_height_m,0.053123517086108525,30
WM_BC_vision,WM_BC_vision_seed0,0,all,max_height_m,0.032885420107777466,120
WM_BC_vision,WM_BC_vision_seed1,1,all,max_height_m,0.02570306382452448,120
WM_BC_vision,WM_BC_vision_seed2,2,all,max_height_m,0.10107085170845191,120
WM_BC_vision,WM_BC_vision_seed0,0,id,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,id,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed2,2,id,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed0,0,geometry_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,geometry_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed2,2,geometry_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed0,0,physics_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,physics_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed2,2,physics_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed0,0,combined_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,combined_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed2,2,combined_ood,setup_peak_N,0.0,30
WM_BC_vision,WM_BC_vision_seed0,0,all,setup_peak_N,0.0,120
WM_BC_vision,WM_BC_vision_seed1,1,all,setup_peak_N,0.0,120
WM_BC_vision,WM_BC_vision_seed2,2,all,setup_peak_N,0.0,120
WM_BC_vision,WM_BC_vision_seed0,0,id,strict_longest,23.433333333333334,30
WM_BC_vision,WM_BC_vision_seed1,1,id,strict_longest,11.866666666666667,30
WM_BC_vision,WM_BC_vision_seed2,2,id,strict_longest,42.9,30
WM_BC_vision,WM_BC_vision_seed0,0,geometry_ood,strict_longest,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,geometry_ood,strict_longest,2.2,30
WM_BC_vision,WM_BC_vision_seed2,2,geometry_ood,strict_longest,17.4,30
WM_BC_vision,WM_BC_vision_seed0,0,physics_ood,strict_longest,11.1,30
WM_BC_vision,WM_BC_vision_seed1,1,physics_ood,strict_longest,5.533333333333333,30
WM_BC_vision,WM_BC_vision_seed2,2,physics_ood,strict_longest,31.966666666666665,30
WM_BC_vision,WM_BC_vision_seed0,0,combined_ood,strict_longest,0.0,30
WM_BC_vision,WM_BC_vision_seed1,1,combined_ood,strict_longest,0.36666666666666664,30
WM_BC_vision,WM_BC_vision_seed2,2,combined_ood,strict_longest,8.7,30
WM_BC_vision,WM_BC_vision_seed0,0,all,strict_longest,8.633333333333333,120
WM_BC_vision,WM_BC_vision_seed1,1,all,strict_longest,4.991666666666666,120
WM_BC_vision,WM_BC_vision_seed2,2,all,strict_longest,25.241666666666667,120
BC_vision,BC_vision_seed0,0,id,strict_lift,0.9,30
BC_vision,BC_vision_seed1,1,id,strict_lift,0.6,30
BC_vision,BC_vision_seed2,2,id,strict_lift,0.2,30
BC_vision,BC_vision_seed0,0,geometry_ood,strict_lift,0.13333333333333333,30
BC_vision,BC_vision_seed1,1,geometry_ood,strict_lift,0.13333333333333333,30
BC_vision,BC_vision_seed2,2,geometry_ood,strict_lift,0.06666666666666667,30
BC_vision,BC_vision_seed0,0,physics_ood,strict_lift,0.26666666666666666,30
BC_vision,BC_vision_seed1,1,physics_ood,strict_lift,0.1,30
BC_vision,BC_vision_seed2,2,physics_ood,strict_lift,0.03333333333333333,30
BC_vision,BC_vision_seed0,0,combined_ood,strict_lift,0.13333333333333333,30
BC_vision,BC_vision_seed1,1,combined_ood,strict_lift,0.06666666666666667,30
BC_vision,BC_vision_seed2,2,combined_ood,strict_lift,0.06666666666666667,30
BC_vision,BC_vision_seed0,0,all,strict_lift,0.35833333333333334,120
BC_vision,BC_vision_seed1,1,all,strict_lift,0.225,120
BC_vision,BC_vision_seed2,2,all,strict_lift,0.09166666666666666,120
BC_vision,BC_vision_seed0,0,id,joint_success,0.26666666666666666,30
BC_vision,BC_vision_seed1,1,id,joint_success,0.16666666666666666,30
BC_vision,BC_vision_seed2,2,id,joint_success,0.03333333333333333,30
BC_vision,BC_vision_seed0,0,geometry_ood,joint_success,0.1,30
BC_vision,BC_vision_seed1,1,geometry_ood,joint_success,0.03333333333333333,30
BC_vision,BC_vision_seed2,2,geometry_ood,joint_success,0.03333333333333333,30
BC_vision,BC_vision_seed0,0,physics_ood,joint_success,0.03333333333333333,30
BC_vision,BC_vision_seed1,1,physics_ood,joint_success,0.0,30
BC_vision,BC_vision_seed2,2,physics_ood,joint_success,0.03333333333333333,30
BC_vision,BC_vision_seed0,0,combined_ood,joint_success,0.03333333333333333,30
BC_vision,BC_vision_seed1,1,combined_ood,joint_success,0.0,30
BC_vision,BC_vision_seed2,2,combined_ood,joint_success,0.0,30
BC_vision,BC_vision_seed0,0,all,joint_success,0.10833333333333334,120
BC_vision,BC_vision_seed1,1,all,joint_success,0.05,120
BC_vision,BC_vision_seed2,2,all,joint_success,0.025,120
BC_vision,BC_vision_seed0,0,id,force_violation,0.7,30
BC_vision,BC_vision_seed1,1,id,force_violation,0.5,30
BC_vision,BC_vision_seed2,2,id,force_violation,0.5333333333333333,30
BC_vision,BC_vision_seed0,0,geometry_ood,force_violation,0.3,30
BC_vision,BC_vision_seed1,1,geometry_ood,force_violation,0.16666666666666666,30
BC_vision,BC_vision_seed2,2,geometry_ood,force_violation,0.36666666666666664,30
BC_vision,BC_vision_seed0,0,physics_ood,force_violation,0.8,30
BC_vision,BC_vision_seed1,1,physics_ood,force_violation,0.5,30
BC_vision,BC_vision_seed2,2,physics_ood,force_violation,0.6,30
BC_vision,BC_vision_seed0,0,combined_ood,force_violation,0.5333333333333333,30
BC_vision,BC_vision_seed1,1,combined_ood,force_violation,0.3333333333333333,30
BC_vision,BC_vision_seed2,2,combined_ood,force_violation,0.4,30
BC_vision,BC_vision_seed0,0,all,force_violation,0.5833333333333334,120
BC_vision,BC_vision_seed1,1,all,force_violation,0.375,120
BC_vision,BC_vision_seed2,2,all,force_violation,0.475,120
BC_vision,BC_vision_seed0,0,id,peak_N,12.498335838317871,30
BC_vision,BC_vision_seed1,1,id,peak_N,8.522090458869934,30
BC_vision,BC_vision_seed2,2,id,peak_N,10.644175802667936,30
BC_vision,BC_vision_seed0,0,geometry_ood,peak_N,5.125888213515282,30
BC_vision,BC_vision_seed1,1,geometry_ood,peak_N,2.738476514816284,30
BC_vision,BC_vision_seed2,2,geometry_ood,peak_N,5.675713968276978,30
BC_vision,BC_vision_seed0,0,physics_ood,peak_N,12.534015607833862,30
BC_vision,BC_vision_seed1,1,physics_ood,peak_N,7.658216730753581,30
BC_vision,BC_vision_seed2,2,physics_ood,peak_N,10.04163777033488,30
BC_vision,BC_vision_seed0,0,combined_ood,peak_N,7.398817384243012,30
BC_vision,BC_vision_seed1,1,combined_ood,peak_N,5.127888790766398,30
BC_vision,BC_vision_seed2,2,combined_ood,peak_N,5.527033444245657,30
BC_vision,BC_vision_seed0,0,all,peak_N,9.389264260977507,120
BC_vision,BC_vision_seed1,1,all,peak_N,6.01166812380155,120
BC_vision,BC_vision_seed2,2,all,peak_N,7.972140246381362,120
BC_vision,BC_vision_seed0,0,id,max_height_m,0.15428105344374973,30
BC_vision,BC_vision_seed1,1,id,max_height_m,0.09637928853432337,30
BC_vision,BC_vision_seed2,2,id,max_height_m,0.07905805918077628,30
BC_vision,BC_vision_seed0,0,geometry_ood,max_height_m,0.04307577510674795,30
BC_vision,BC_vision_seed1,1,geometry_ood,max_height_m,0.021136041978995004,30
BC_vision,BC_vision_seed2,2,geometry_ood,max_height_m,0.03314712345600128,30
BC_vision,BC_vision_seed0,0,physics_ood,max_height_m,0.07660367215673129,30
BC_vision,BC_vision_seed1,1,physics_ood,max_height_m,0.038306999827424686,30
BC_vision,BC_vision_seed2,2,physics_ood,max_height_m,0.04875817373394966,30
BC_vision,BC_vision_seed0,0,combined_ood,max_height_m,0.04600996735195319,30
BC_vision,BC_vision_seed1,1,combined_ood,max_height_m,0.030577675253152848,30
BC_vision,BC_vision_seed2,2,combined_ood,max_height_m,0.03193780134121577,30
BC_vision,BC_vision_seed0,0,all,max_height_m,0.07999261701479554,120
BC_vision,BC_vision_seed1,1,all,max_height_m,0.04660000139847398,120
BC_vision,BC_vision_seed2,2,all,max_height_m,0.04822528942798575,120
BC_vision,BC_vision_seed0,0,id,setup_peak_N,0.0,30
BC_vision,BC_vision_seed1,1,id,setup_peak_N,0.0,30
BC_vision,BC_vision_seed2,2,id,setup_peak_N,0.0,30
BC_vision,BC_vision_seed0,0,geometry_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed1,1,geometry_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed2,2,geometry_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed0,0,physics_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed1,1,physics_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed2,2,physics_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed0,0,combined_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed1,1,combined_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed2,2,combined_ood,setup_peak_N,0.0,30
BC_vision,BC_vision_seed0,0,all,setup_peak_N,0.0,120
BC_vision,BC_vision_seed1,1,all,setup_peak_N,0.0,120
BC_vision,BC_vision_seed2,2,all,setup_peak_N,0.0,120
BC_vision,BC_vision_seed0,0,id,strict_longest,34.4,30
BC_vision,BC_vision_seed1,1,id,strict_longest,22.966666666666665,30
BC_vision,BC_vision_seed2,2,id,strict_longest,5.9,30
BC_vision,BC_vision_seed0,0,geometry_ood,strict_longest,3.6666666666666665,30
BC_vision,BC_vision_seed1,1,geometry_ood,strict_longest,4.533333333333333,30
BC_vision,BC_vision_seed2,2,geometry_ood,strict_longest,2.8333333333333335,30
BC_vision,BC_vision_seed0,0,physics_ood,strict_longest,8.5,30
BC_vision,BC_vision_seed1,1,physics_ood,strict_longest,3.4,30
BC_vision,BC_vision_seed2,2,physics_ood,strict_longest,0.5,30
BC_vision,BC_vision_seed0,0,combined_ood,strict_longest,6.7,30
BC_vision,BC_vision_seed1,1,combined_ood,strict_longest,3.5,30
BC_vision,BC_vision_seed2,2,combined_ood,strict_longest,2.6333333333333333,30
BC_vision,BC_vision_seed0,0,all,strict_longest,13.316666666666666,120
BC_vision,BC_vision_seed1,1,all,strict_longest,8.6,120
BC_vision,BC_vision_seed2,2,all,strict_longest,2.966666666666667,120
IQL_vision,IQL_vision_seed0,0,id,strict_lift,0.9,30
IQL_vision,IQL_vision_seed1,1,id,strict_lift,0.9,30
IQL_vision,IQL_vision_seed2,2,id,strict_lift,0.36666666666666664,30
IQL_vision,IQL_vision_seed0,0,geometry_ood,strict_lift,0.7,30
IQL_vision,IQL_vision_seed1,1,geometry_ood,strict_lift,0.4,30
IQL_vision,IQL_vision_seed2,2,geometry_ood,strict_lift,0.16666666666666666,30
IQL_vision,IQL_vision_seed0,0,physics_ood,strict_lift,0.43333333333333335,30
IQL_vision,IQL_vision_seed1,1,physics_ood,strict_lift,0.43333333333333335,30
IQL_vision,IQL_vision_seed2,2,physics_ood,strict_lift,0.23333333333333334,30
IQL_vision,IQL_vision_seed0,0,combined_ood,strict_lift,0.36666666666666664,30
IQL_vision,IQL_vision_seed1,1,combined_ood,strict_lift,0.4666666666666667,30
IQL_vision,IQL_vision_seed2,2,combined_ood,strict_lift,0.1,30
IQL_vision,IQL_vision_seed0,0,all,strict_lift,0.6,120
IQL_vision,IQL_vision_seed1,1,all,strict_lift,0.55,120
IQL_vision,IQL_vision_seed2,2,all,strict_lift,0.21666666666666667,120
IQL_vision,IQL_vision_seed0,0,id,joint_success,0.4,30
IQL_vision,IQL_vision_seed1,1,id,joint_success,0.3333333333333333,30
IQL_vision,IQL_vision_seed2,2,id,joint_success,0.1,30
IQL_vision,IQL_vision_seed0,0,geometry_ood,joint_success,0.3,30
IQL_vision,IQL_vision_seed1,1,geometry_ood,joint_success,0.1,30
IQL_vision,IQL_vision_seed2,2,geometry_ood,joint_success,0.06666666666666667,30
IQL_vision,IQL_vision_seed0,0,physics_ood,joint_success,0.16666666666666666,30
IQL_vision,IQL_vision_seed1,1,physics_ood,joint_success,0.13333333333333333,30
IQL_vision,IQL_vision_seed2,2,physics_ood,joint_success,0.16666666666666666,30
IQL_vision,IQL_vision_seed0,0,combined_ood,joint_success,0.03333333333333333,30
IQL_vision,IQL_vision_seed1,1,combined_ood,joint_success,0.1,30
IQL_vision,IQL_vision_seed2,2,combined_ood,joint_success,0.03333333333333333,30
IQL_vision,IQL_vision_seed0,0,all,joint_success,0.225,120
IQL_vision,IQL_vision_seed1,1,all,joint_success,0.16666666666666666,120
IQL_vision,IQL_vision_seed2,2,all,joint_success,0.09166666666666666,120
IQL_vision,IQL_vision_seed0,0,id,force_violation,0.5333333333333333,30
IQL_vision,IQL_vision_seed1,1,id,force_violation,0.6,30
IQL_vision,IQL_vision_seed2,2,id,force_violation,0.5,30
IQL_vision,IQL_vision_seed0,0,geometry_ood,force_violation,0.43333333333333335,30
IQL_vision,IQL_vision_seed1,1,geometry_ood,force_violation,0.3333333333333333,30
IQL_vision,IQL_vision_seed2,2,geometry_ood,force_violation,0.26666666666666666,30
IQL_vision,IQL_vision_seed0,0,physics_ood,force_violation,0.7666666666666667,30
IQL_vision,IQL_vision_seed1,1,physics_ood,force_violation,0.5333333333333333,30
IQL_vision,IQL_vision_seed2,2,physics_ood,force_violation,0.5,30
