phase,step,actor_loss,val_normalized_action_mse,val_action_nll,value_loss,critic_loss,mean_advantage,mean_advantage_weight,max_advantage_weight,mean_td_target
iql,2000,-0.19148075580596924,0.027057863521174744,-0.0686330401198768,0.13630741834640503,1.807051420211792,-0.1816795915365219,1.3294007778167725,47.75913619995117,1.609246015548706
iql,2250,-0.4413452446460724,0.0275988004207884,-0.1829624824471526,0.07294187694787979,0.8500800132751465,-0.10002401471138,1.462402582168579,33.401084899902344,2.0803306102752686
iql,2500,-0.48821327090263367,0.03017396202836281,-0.25690075307538657,0.083286352455616,1.530612587928772,-0.1408405303955078,1.3235862255096436,35.30180358886719,2.4031295776367188
iql,2750,-1.0209107398986816,0.02659102570906882,-0.4002562171810276,0.08548451960086823,2.0849385261535645,-0.05893827974796295,1.7325973510742188,40.088294982910156,2.427884340286255
iql,3000,-0.5549466013908386,0.027530198649847844,-0.4771630351360028,0.11183126270771027,2.173595905303955,-0.22358784079551697,1.3256531953811646,100.0,2.685798406600952
iql,3250,-1.08794105052948,0.027668360120108548,-0.5535521114265526,0.10796499252319336,1.6051225662231445,-0.23631538450717926,1.3450257778167725,47.92469024658203,3.347381114959717
iql,3500,-1.5295464992523193,0.02869970309475587,-0.6042600407268538,0.18521800637245178,2.1898255348205566,-0.1671985387802124,1.6312520503997803,20.516868591308594,2.5979087352752686
iql,3750,-1.67449152469635,0.02920409493428065,-0.6462462647057279,0.15968948602676392,3.005453586578369,-0.1812879741191864,1.8598133325576782,100.0,3.0880095958709717
iql,4000,-1.2810227870941162,0.02790388093166217,-0.7143030524690509,0.16488483548164368,1.3478480577468872,-0.2938905954360962,1.1766560077667236,44.302005767822266,3.5545053482055664
iql,4250,-1.4810662269592285,0.02663497129479089,-0.7880317335163717,0.23368287086486816,2.5569469928741455,-0.2678931653499603,1.811800479888916,100.0,3.4666364192962646
iql,4500,-2.284320116043091,0.03115917282475793,-0.6937777904363779,0.36662575602531433,2.870461940765381,-0.2590559124946594,2.196399688720703,77.52076721191406,2.5775842666625977
iql,4750,-11.649627685546875,0.02917991230015271,-0.7597168426373939,0.4636004865169525,3.3338632583618164,0.015507583506405354,8.089019775390625,100.0,4.636436462402344
iql,5000,-4.055957794189453,0.02728315624438274,-0.855264955387884,0.22759711742401123,4.466424942016602,-0.07620283961296082,3.5836410522460938,100.0,4.137814521789551
iql,5250,-2.523221731185913,0.02753361975842398,-0.8550906696599045,0.2230246365070343,3.2935359477996826,-0.138420969247818,2.2693448066711426,100.0,4.347192287445068
iql,5500,-1.7226999998092651,0.027106835091513865,-0.88301459642557,0.19917431473731995,3.3123385906219482,-0.31323516368865967,1.1735055446624756,37.19584655761719,4.01136589050293
iql,5750,-2.691901206970215,0.02930789696813421,-0.7929250119806646,0.18872925639152527,2.552699327468872,-0.23000481724739075,1.8038612604141235,46.95254135131836,4.713451385498047
iql,6000,-4.892219066619873,0.031587378231078496,-0.6654587647853754,0.20322269201278687,4.47424840927124,-0.021588053554296494,3.0430908203125,100.0,3.4158458709716797
iql,6250,-8.436952590942383,0.02818655568574156,-0.8544057865282555,0.4188384413719177,6.657191276550293,-0.10291191935539246,4.957860469818115,100.0,4.437292098999023
iql,6500,-3.040783643722534,0.030333290256102718,-0.7770100583086957,0.12153583765029907,2.462249279022217,-0.1820261925458908,1.9008479118347168,90.74996948242188,5.27194881439209
iql,6750,-4.6001176834106445,0.03163192066920055,-0.6486169593238131,0.23555834591388702,2.418389320373535,-0.17364826798439026,2.950310707092285,100.0,5.341273307800293
iql,7000,-2.800920009613037,0.02824934921909683,-0.8350621256636176,0.19984054565429688,3.526345729827881,-0.26904717087745667,1.5067768096923828,48.67461013793945,4.177142143249512
iql,7250,-2.6471946239471436,0.028786880550513747,-0.8052777073758862,0.24187228083610535,3.179920196533203,-0.36034899950027466,1.3751540184020996,100.0,5.345151901245117
iql,7500,-3.5034656524658203,0.02919449517375452,-0.7312790356276236,0.19649755954742432,3.978834629058838,-0.1983199119567871,2.4790115356445312,100.0,5.244804382324219
iql,7750,-6.87523889541626,0.028635821180058228,-0.7861105308427916,0.18837320804595947,2.9971964359283447,-0.1647486537694931,3.366192579269409,100.0,4.7685041427612305
iql,8000,-5.350417613983154,0.03109677660623531,-0.5994618794856927,0.18950025737285614,3.7250235080718994,-0.07662593573331833,2.8069441318511963,100.0,5.138514995574951
iql,8250,-3.870309352874756,0.0303588288157305,-0.49991553214006806,0.3677579462528229,3.4193739891052246,-0.15462704002857208,2.439453125,89.9733657836914,6.202077865600586
iql,8500,-4.605166435241699,0.028574913222045934,-0.7935226216857687,0.21126683056354523,3.674264907836914,-0.049489445984363556,2.7376863956451416,100.0,5.5753679275512695
iql,8750,-2.99599289894104,0.030805899178261285,-0.5202825488624993,0.23539528250694275,4.858922958374023,-0.39902782440185547,1.6977089643478394,100.0,5.6643877029418945
iql,9000,0.8450596332550049,0.03406991753061967,-0.08513608345618615,0.22194014489650726,1.7452921867370605,-0.08675818145275116,2.972412109375,100.0,6.103749752044678
iql,9250,-1.6693079471588135,0.03251659107776598,-0.49731110915159565,0.18099218606948853,3.956785202026367,-0.31712689995765686,1.5201812982559204,100.0,5.065554618835449
iql,9500,-10.652156829833984,0.031604801171592305,-0.5400960589503194,0.21098345518112183,3.5695724487304688,-0.03711117058992386,5.560111045837402,100.0,4.553989887237549
iql,9750,-2.043067455291748,0.03393623969243027,-0.5251383615500761,0.2217639982700348,4.5734100341796875,-0.17916560173034668,3.0004501342773438,100.0,4.2827582359313965
iql,10000,-5.656676292419434,0.030197545215692165,-0.6302349008483328,0.9540499448776245,4.027749061584473,-0.09329993277788162,2.701265811920166,100.0,5.196793556213379
