run,baseline,status,takeover,domain,metric,paired_n,run_minus_baseline,ci_low,ci_high,ci_method,higher,ties,lower,positive_is_better
visuotactile_height_seed0_rl,force_feedback,primary,44,all,final_native_success,20,-0.15,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,17,3,True
visuotactile_height_seed0_rl,force_feedback,primary,44,all,force_budget_exceeded,20,0.35,0.15,0.55,"paired environment-seed bootstrap 95%, identical recorded physical parameters",7,13,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,all,full_episode_peak_normal_N,20,2.318310785293579,0.9979258346557617,3.9888272351026517,"paired environment-seed bootstrap 95%, identical recorded physical parameters",18,0,2,False
visuotactile_height_seed0_rl,force_feedback,primary,44,all,intervention_force_budget_exceeded,20,0.5,0.3,0.7,"paired environment-seed bootstrap 95%, identical recorded physical parameters",10,10,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,all,intervention_peak_normal_N,20,3.3574490308761598,1.9219525247812272,4.937834179997444,"paired environment-seed bootstrap 95%, identical recorded physical parameters",19,0,1,False
visuotactile_height_seed0_rl,force_feedback,primary,44,all,native_shaped_return,20,7.728050013647328,4.768938803102476,10.66961519982955,"paired environment-seed bootstrap 95%, identical recorded physical parameters",17,0,3,True
visuotactile_height_seed0_rl,force_feedback,primary,44,all,setup_force_budget_exceeded,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,all,setup_peak_normal_N,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,all,sustained_10cm_lift_success,20,-0.05,-0.15,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,19,1,True
visuotactile_height_seed0_rl,force_feedback,primary,44,all,sustained_10cm_lift_within_force_budget,20,-0.15,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,17,3,True
visuotactile_height_seed0_rl,force_feedback,primary,44,all,sustained_native_success,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,all,sustained_success_within_force_budget,20,-0.1,-0.25,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,18,2,True
visuotactile_height_seed0_rl,force_feedback,primary,44,id,any_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,id,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,id,final_native_success,10,-0.3,-0.6,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,True
visuotactile_height_seed0_rl,force_feedback,primary,44,id,force_budget_exceeded,10,0.2,0.0,0.5,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,8,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,id,full_episode_peak_normal_N,10,1.0458528995513916,0.3987203013896942,1.787690068483352,"paired environment-seed bootstrap 95%, identical recorded physical parameters",8,0,2,False
visuotactile_height_seed0_rl,force_feedback,primary,44,id,intervention_force_budget_exceeded,10,0.5,0.2,0.8,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,5,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,id,intervention_peak_normal_N,10,3.124129390716553,1.903604769706726,4.398163821697235,"paired environment-seed bootstrap 95%, identical recorded physical parameters",9,0,1,False
visuotactile_height_seed0_rl,force_feedback,primary,44,id,native_shaped_return,10,8.479114220050983,2.5013572176786742,13.678227930105328,"paired environment-seed bootstrap 95%, identical recorded physical parameters",7,0,3,True
visuotactile_height_seed0_rl,force_feedback,primary,44,id,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,id,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,id,sustained_10cm_lift_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
visuotactile_height_seed0_rl,force_feedback,primary,44,id,sustained_10cm_lift_within_force_budget,10,-0.3,-0.6,-0.1,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,True
visuotactile_height_seed0_rl,force_feedback,primary,44,id,sustained_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,id,sustained_success_within_force_budget,10,-0.2,-0.5,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,8,2,True
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,any_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,final_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,force_budget_exceeded,10,0.5,0.2,0.8,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,5,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,full_episode_peak_normal_N,10,3.5907686710357667,0.9982158923149109,6.737222838401791,"paired environment-seed bootstrap 95%, identical recorded physical parameters",10,0,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,intervention_force_budget_exceeded,10,0.5,0.2,0.8,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,5,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,intervention_peak_normal_N,10,3.5907686710357667,1.1236966276168825,6.858390144109724,"paired environment-seed bootstrap 95%, identical recorded physical parameters",10,0,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,native_shaped_return,10,6.97698580724367,5.910611965005293,8.096597451857768,"paired environment-seed bootstrap 95%, identical recorded physical parameters",10,0,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,sustained_10cm_lift_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,sustained_10cm_lift_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,sustained_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,force_feedback,primary,44,ood,sustained_success_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,script,primary,44,all,any_native_success,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,True
visuotactile_height_seed0_rl,script,primary,44,all,bilateral_contact_at_takeover,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
visuotactile_height_seed0_rl,script,primary,44,all,final_native_success,20,-0.15,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,17,3,True
visuotactile_height_seed0_rl,script,primary,44,all,force_budget_exceeded,20,-0.1,-0.3,0.1,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,16,3,False
visuotactile_height_seed0_rl,script,primary,44,all,full_episode_peak_normal_N,20,-1.8492457628250123,-3.6010634928941725,-0.021526312232019135,"paired environment-seed bootstrap 95%, identical recorded physical parameters",6,0,14,False
visuotactile_height_seed0_rl,script,primary,44,all,intervention_force_budget_exceeded,20,-0.1,-0.3,0.1,"paired environment-seed bootstrap 95%, identical recorded physical parameters",1,16,3,False
