run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
script,primary,44,id,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
script,primary,44,id,intervention_peak_normal_N,continuous,,10,11.409736180305481,8.310431147217752,14.721011598110199,whole-environment-seed bootstrap 95%,
script,primary,44,id,max_relative_height_m,continuous,,10,0.14429461285471917,0.1335829212144017,0.15464049441739913,whole-environment-seed bootstrap 95%,
script,primary,44,id,native_shaped_return,continuous,,10,94.91714367106098,94.4527482393411,95.3667889827464,whole-environment-seed bootstrap 95%,
script,primary,44,id,native_success_given_setup_within_budget,conditional_binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%; explicitly conditioned, not overall success",10
script,primary,44,ood,sustained_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,sustained_success_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,any_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,final_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,force_budget_exceeded,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,intervention_force_budget_exceeded,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,sustained_10cm_lift_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,sustained_10cm_lift_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,full_episode_peak_normal_N,continuous,,10,11.27177677154541,6.607116039991379,16.654277812242505,whole-environment-seed bootstrap 95%,
script,primary,44,ood,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
script,primary,44,ood,intervention_peak_normal_N,continuous,,10,11.27177677154541,6.349458397626877,16.71603045463562,whole-environment-seed bootstrap 95%,
script,primary,44,ood,max_relative_height_m,continuous,,10,0.0014051298145204782,0.0,0.004039530176669359,whole-environment-seed bootstrap 95%,
script,primary,44,ood,native_shaped_return,continuous,,10,36.176265308463186,35.11788159771568,37.043133153656534,whole-environment-seed bootstrap 95%,
script,primary,44,ood,native_success_given_setup_within_budget,conditional_binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%; explicitly conditioned, not overall success",10
visuotactile_height_seed0_rl,primary,44,all,sustained_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,sustained_success_within_force_budget,binary,5,20,0.25,0.11186170140766569,0.468700877618744,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,any_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,final_native_success,binary,7,20,0.35,0.18119182410108206,0.5671457233147638,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,force_budget_exceeded,binary,11,20,0.55,0.34208534245034233,0.7418021417443759,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,setup_force_budget_exceeded,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,bilateral_contact_at_takeover,binary,0,20,0.0,0.0,0.16112515805281938,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,intervention_force_budget_exceeded,binary,11,20,0.55,0.34208534245034233,0.7418021417443759,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,sustained_10cm_lift_success,binary,9,20,0.45,0.2581978582556243,0.6579146575496577,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,sustained_10cm_lift_within_force_budget,binary,4,20,0.2,0.08065766257979806,0.41601743225189364,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,all,full_episode_peak_normal_N,continuous,,20,9.491885459423065,7.726635745465756,11.509549315571784,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,all,setup_peak_normal_N,continuous,,20,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,all,intervention_peak_normal_N,continuous,,20,9.491885459423065,7.75141274780035,11.662738731205462,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,all,max_relative_height_m,continuous,,20,0.067874601110816,0.03777800804004073,0.09894534434191882,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,all,native_shaped_return,continuous,,20,72.79932542303133,59.61604878871213,86.77020158547948,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,all,native_success_given_setup_within_budget,conditional_binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%; explicitly conditioned, not overall success",20
