method,baseline,domain,metric,run_minus_baseline,ci_low,ci_high,paired_environments,fixed_policies,baseline_fixed_policies,ci_method
visuotactile_bc,force_feedback,all,sustained_10cm_lift_success,-0.3666666666666667,-0.45,-0.2666666666666667,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,all,force_budget_exceeded,-0.16666666666666669,-0.3666666666666666,0.033749999999997726,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,all,force_budget_exceeded,0.2833333333333333,0.15,0.4,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,all,intervention_force_budget_exceeded,-0.2666666666666667,-0.45,-0.08333333333333334,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,all,intervention_force_budget_exceeded,0.3333333333333333,0.15,0.55,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,all,full_episode_peak_normal_N,-0.2536950051784513,-1.8190863594909508,1.0571657090385758,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,all,full_episode_peak_normal_N,3.9138615429401407,1.408675312747558,6.555051603764293,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,all,native_shaped_return,-3.234309008112956,-11.1515483362181,3.2062055435115226,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,all,native_shaped_return,-2.7588799277348692,-10.618875737870457,3.8452715653582126,20,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,id,sustained_10cm_lift_within_force_budget,-2.2204460492503132e-17,-0.3008333333333334,0.3,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,id,sustained_10cm_lift_within_force_budget,-0.5,-0.7666666666666667,-0.23333333333333334,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,id,sustained_10cm_lift_success,-0.7333333333333334,-0.9,-0.5333333333333334,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,id,sustained_10cm_lift_success,-0.7333333333333334,-0.9,-0.5333333333333334,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,id,force_budget_exceeded,-0.4666666666666667,-0.8,-0.13333333333333336,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,id,force_budget_exceeded,0.03333333333333333,0.0,0.1,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,id,intervention_force_budget_exceeded,-0.4666666666666667,-0.8,-0.13333333333333336,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,id,intervention_force_budget_exceeded,0.3333333333333333,0.1,0.6,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,id,full_episode_peak_normal_N,-2.502623395125071,-5.205391601423423,-0.25249471247196337,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,id,full_episode_peak_normal_N,1.5968374451001486,-1.4497094213962554,4.608053098917005,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,id,native_shaped_return,-24.14431457017385,-39.281520717017976,-11.941548506170273,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,id,native_shaped_return,-23.540348202244644,-38.47051016909801,-10.573002064133323,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,ood,sustained_10cm_lift_within_force_budget,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,ood,sustained_10cm_lift_success,0.0,0.0,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,ood,force_budget_exceeded,0.1333333333333333,-0.03333333333333335,0.3333333333333333,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,ood,force_budget_exceeded,0.5333333333333333,0.26666666666666666,0.7666666666666667,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,ood,intervention_force_budget_exceeded,-0.06666666666666668,-0.2,0.0,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,ood,intervention_force_budget_exceeded,0.33333333333333337,0.06666666666666667,0.6333333333333333,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,ood,full_episode_peak_normal_N,1.9952333847681687,1.0324570357799534,3.3595455110073082,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,ood,full_episode_peak_normal_N,6.230885640780132,2.4328399227062865,10.432453172206877,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,script,ood,native_shaped_return,17.675696553947937,13.829001713237515,21.168490998300932,10,3,1,stratified paired environment bootstrap of fixed-policy averages
visuotactile_bc,force_feedback,ood,native_shaped_return,18.022588346774903,13.464034001580764,22.23493653735954,10,3,1,stratified paired environment bootstrap of fixed-policy averages
