method,domain,metric,estimate,ci_low,ci_high,environment_episodes,fixed_model_seeds,training_seed_sd,valid_bootstrap_resamples,per_model_estimates
visuotactile_world_model,test_combined_ood,endpoint_force_mae_N,0.360725959751939,0.2049382014536083,0.5501891129241996,30,3,0.035539746474033206,2000,"[0.34038039306634005, 0.40176323752798554, 0.34003424866149135]"
visuotactile_world_model,test_combined_ood,endpoint_force_mae_N_h1,0.3139755348535829,0.1705479517354009,0.4932122889271358,30,3,0.02684557523505883,2000,"[0.3060465412588652, 0.343892549932072, 0.2919875133698116]"
visuotactile_world_model,test_combined_ood,endpoint_force_mae_N_h2,0.3332446769134998,0.18122723422680959,0.5186640708614633,30,3,0.03554553666826624,2000,"[0.317295070844185, 0.37397146808186166, 0.30846749181445277]"
visuotactile_world_model,test_combined_ood,endpoint_force_mae_N_h3,0.3579871843344342,0.20222109745179787,0.5482904916732614,30,3,0.03801590229353401,2000,"[0.3376925317382578, 0.40184362118429917, 0.33442540008074567]"
visuotactile_world_model,test_combined_ood,endpoint_force_mae_N_h4,0.38579721684918317,0.22167858697173626,0.5840529744726128,30,3,0.040111637678040296,2000,"[0.35992068768340957, 0.43200329479519967, 0.36546766806894015]"
visuotactile_world_model,test_combined_ood,endpoint_force_mae_N_h5,0.4126251858089947,0.24251036536437745,0.6112394330445491,30,3,0.03966022581203317,2000,"[0.38094713380698253, 0.4571052536464952, 0.3998231699735064]"
visuotactile_world_model,test_combined_ood,height_episode_coverage,0.6666666666666666,0.5,0.8111111111111112,30,3,0.033333333333333326,2000,"[0.6333333333333333, 0.7, 0.6666666666666666]"
visuotactile_world_model,test_combined_ood,height_mae_m,0.0038586789758016863,0.0025906763681020862,0.005277183836710227,30,3,0.0011022696749411053,2000,"[0.0028582001483236025, 0.0050402993572238805, 0.003677537421857576]"
visuotactile_world_model,test_combined_ood,height_mae_m_h1,0.003460965566345193,0.0024125094391912612,0.004662460210718631,30,3,0.0008211179435033694,2000,"[0.0026731967519218517, 0.004311796248746557, 0.0033979036983671704]"
visuotactile_world_model,test_combined_ood,height_mae_m_h2,0.003686409741165806,0.00249308619855556,0.0050387730193488765,30,3,0.00100512750077635,2000,"[0.0027647466590537484, 0.004758129295789533, 0.0035363532686541375]"
visuotactile_world_model,test_combined_ood,height_mae_m_h3,0.003876845711988776,0.002581719813288213,0.005316670302549027,30,3,0.001126332303407799,2000,"[0.0028512983591645023, 0.0050823054125390225, 0.0036969333642628043]"
visuotactile_world_model,test_combined_ood,height_mae_m_h4,0.004043821605920568,0.0026779695668584383,0.005553926143533586,30,3,0.0012216532571141525,2000,"[0.0029582197922799324, 0.005366711102122079, 0.003806533923359691]"
visuotactile_world_model,test_combined_ood,height_mae_m_h5,0.004225352253588089,0.002816289895720493,0.005810461821856733,30,3,0.0013408878611094284,2000,"[0.003043539179197978, 0.005682554726922212, 0.003949962854644076]"
visuotactile_world_model,test_combined_ood,interval_peak_mae_N,0.6679238243103027,0.3791006001525455,1.0133399486128927,30,3,0.08297149418683702,2000,"[0.5918291643195682, 0.7563841574721866, 0.6555581511391534]"
visuotactile_world_model,test_combined_ood,interval_peak_mae_N_h1,0.5695068218089916,0.3049211828443739,0.9122579333451057,30,3,0.050210296567399046,2000,"[0.5306813826825884, 0.6262091222074296, 0.5516299605369568]"
visuotactile_world_model,test_combined_ood,interval_peak_mae_N_h2,0.6012533990100578,0.3297493880589803,0.9385549804800086,30,3,0.07551059756679175,2000,"[0.5371192626158396, 0.6844766961203681, 0.5821642382939657]"
visuotactile_world_model,test_combined_ood,interval_peak_mae_N_h3,0.6517054503935354,0.36987390144555654,0.9838771079469604,30,3,0.08725130812855247,2000,"[0.5744655972056919, 0.746345860560735, 0.6343048934141795]"
visuotactile_world_model,test_combined_ood,interval_peak_mae_N_h4,0.7229662322998047,0.4167378644214736,1.082041661242644,30,3,0.09780041263273266,2000,"[0.6302416545814938, 0.8251544580194685, 0.7135025842984517]"
visuotactile_world_model,test_combined_ood,interval_peak_mae_N_h5,0.7941872180391241,0.47519391902950076,1.1598609998446923,30,3,0.10656246636409554,2000,"[0.6866379245122274, 0.8997346504529318, 0.7961890791522132]"
visuotactile_world_model,test_combined_ood,joint_episode_coverage,0.6555555555555554,0.48888888888888893,0.8002777777777764,30,3,0.01924500897298752,2000,"[0.6333333333333333, 0.6666666666666666, 0.6666666666666666]"
visuotactile_world_model,test_combined_ood,peak_episode_coverage,0.8000000000000002,0.6555555555555556,0.9222222222222222,30,3,0.033333333333333326,2000,"[0.7666666666666667, 0.8, 0.8333333333333334]"
visuotactile_world_model,test_geometry_ood,contact_forecast_fraction,0.4928888888888889,0.3915388888888888,0.5822277777777777,30,3,0.0,2000,"[0.4928888888888889, 0.4928888888888889, 0.4928888888888889]"
visuotactile_world_model,test_geometry_ood,contact_phase_endpoint_force_mae_N,1.2259058737574318,0.8146860131732652,1.6504117778971625,30,3,0.11954670781132047,2000,"[1.1053006293032785, 1.3443651517183166, 1.2280518402506997]"
visuotactile_world_model,test_geometry_ood,endpoint_force_mae_N,0.6305613053282292,0.4005876998049461,0.8768718345920665,30,3,0.06061238007844137,2000,"[0.568941079590573, 0.690112876994475, 0.6326299593996395]"
visuotactile_world_model,test_geometry_ood,endpoint_force_mae_N_h1,0.5781683196005826,0.34665887059788736,0.8181975620720641,30,3,0.05048222003042653,2000,"[0.5276308367584177, 0.6285950947322676, 0.5782790273110624]"
visuotactile_world_model,test_geometry_ood,endpoint_force_mae_N_h2,0.5984658068599017,0.36705785940638824,0.8441007805465415,30,3,0.055886424215939756,2000,"[0.5420810894664653, 0.6538402395207366, 0.5994760915925036]"
visuotactile_world_model,test_geometry_ood,endpoint_force_mae_N_h3,0.6271666447729602,0.3979096219506634,0.8754600093995241,30,3,0.06253562319971814,2000,"[0.564579184012384, 0.6896503011812887, 0.6272704491252079]"
visuotactile_world_model,test_geometry_ood,endpoint_force_mae_N_h4,0.6529549574873261,0.4253109558773598,0.8992772386495387,30,3,0.06558530281579106,2000,"[0.586096611352189, 0.7171884015168029, 0.6555798595929864]"
visuotactile_world_model,test_geometry_ood,endpoint_force_mae_N_h5,0.6960507979203752,0.4575685484372108,0.954441073208084,30,3,0.06871683234815817,2000,"[0.6243176763634094, 0.761290348021279, 0.7025443693764369]"
visuotactile_world_model,test_geometry_ood,height_episode_coverage,0.5555555555555555,0.39999999999999997,0.7111111111111112,30,3,0.13471506281091264,2000,"[0.4, 0.6333333333333333, 0.6333333333333333]"
visuotactile_world_model,test_geometry_ood,height_mae_m,0.005164129905418291,0.0037310479427430337,0.006656358984354826,30,3,0.0015447587700556451,2000,"[0.004210578659964894, 0.006946407222661138, 0.004335403833628839]"
visuotactile_world_model,test_geometry_ood,height_mae_m_h1,0.004481795057161233,0.0032867646931589224,0.005722795620003157,30,3,0.0011579160504032984,2000,"[0.0038337603015356258, 0.005818634135179713, 0.003792990734768359]"
visuotactile_world_model,test_geometry_ood,height_mae_m_h2,0.004926252169998069,0.003546118182931321,0.0063659560099797625,30,3,0.0015301360863534854,2000,"[0.004020467269874643, 0.006692910858320021, 0.004065378381799544]"
visuotactile_world_model,test_geometry_ood,height_mae_m_h3,0.005233674258046516,0.003751575360193211,0.006779875899677857,30,3,0.0016258843055700497,2000,"[0.004216221464577959, 0.007108816453465908, 0.0043759848560956825]"
visuotactile_world_model,test_geometry_ood,height_mae_m_h4,0.005467544072032777,0.003953530925748459,0.007077234389350147,30,3,0.0016721856564476056,2000,"[0.004402670824929373, 0.00739487803780422, 0.004605083353364737]"
visuotactile_world_model,test_geometry_ood,height_mae_m_h5,0.005711383969852856,0.0041463424940652825,0.007365995903007354,30,3,0.0017415155014801698,2000,"[0.004579773438906866, 0.007716796628535829, 0.004837581842115873]"
visuotactile_world_model,test_geometry_ood,interval_peak_mae_N,1.1336488607018083,0.7652304281090145,1.5457383233450075,30,3,0.1852197815910253,2000,"[0.9401382888555527, 1.3092813387049569, 1.1515269545449152]"
visuotactile_world_model,test_geometry_ood,interval_peak_mae_N_h1,1.023120963463077,0.641754349887923,1.452895601608135,30,3,0.16073453125556716,2000,"[0.8575120243761275, 1.1784916028711532, 1.03335926314195]"
visuotactile_world_model,test_geometry_ood,interval_peak_mae_N_h2,1.0584721600567855,0.6952063435371276,1.460647904344179,30,3,0.1738657185998615,2000,"[0.8763958619700538, 1.2227595709429846, 1.0762610472573175]"
visuotactile_world_model,test_geometry_ood,interval_peak_mae_N_h3,1.1179573485144862,0.7556249603121369,1.5226964483018275,30,3,0.18916250407106475,2000,"[0.9228584396839142, 1.3005642233954535, 1.1304493824640909]"
visuotactile_world_model,test_geometry_ood,interval_peak_mae_N_h4,1.1942359330477539,0.828561320580818,1.6003263761533626,30,3,0.19780234988239898,2000,"[0.9892393763860067, 1.3839585109551749, 1.20950991180208]"
visuotactile_world_model,test_geometry_ood,interval_peak_mae_N_h5,1.274457898426939,0.8907358588300369,1.7059422762929288,30,3,0.20504836728518042,2000,"[1.0546857418616613, 1.4606327853600185, 1.3080551680591372]"
visuotactile_world_model,test_geometry_ood,joint_episode_coverage,0.5555555555555555,0.39999999999999997,0.7111111111111112,30,3,0.13471506281091264,2000,"[0.4, 0.6333333333333333, 0.6333333333333333]"
visuotactile_world_model,test_geometry_ood,peak_episode_coverage,0.7555555555555555,0.6,0.9,30,3,0.019245008972987587,2000,"[0.7333333333333333, 0.7666666666666667, 0.7666666666666667]"
visuotactile_world_model,test_id,contact_forecast_fraction,0.4688888888888889,0.3591111111111111,0.5722277777777777,30,3,0.0,2000,"[0.4688888888888889, 0.4688888888888889, 0.4688888888888889]"
visuotactile_world_model,test_id,contact_phase_endpoint_force_mae_N,0.3619283751057747,0.30171639052670857,0.4314213916285192,30,3,0.02088404791952572,2000,"[0.34090400323055475, 0.3826692118803422, 0.3622119102064273]"
visuotactile_world_model,test_id,endpoint_force_mae_N,0.18875940578023295,0.14379248626386318,0.23478085607343813,30,3,0.01168074191171853,2000,"[0.17749810154394557, 0.200818665973342, 0.18796144982341126]"
visuotactile_world_model,test_id,endpoint_force_mae_N_h1,0.13887454844861763,0.10367583774783028,0.17698002166807345,30,3,0.00951401529372517,2000,"[0.13298679356514995, 0.1498506885748874, 0.13378616320581554]"
visuotactile_world_model,test_id,endpoint_force_mae_N_h2,0.1582901183816455,0.12085248416374772,0.19723172509673564,30,3,0.009995905609698867,2000,"[0.14929318401048444, 0.16905033515490317, 0.15652683597954886]"
visuotactile_world_model,test_id,endpoint_force_mae_N_h3,0.18940563036663527,0.14460115459074271,0.23625648441949548,30,3,0.012169716219837229,2000,"[0.17714634113841587, 0.20148375071705904, 0.1895867992444309]"
visuotactile_world_model,test_id,endpoint_force_mae_N_h4,0.2158699263670815,0.16363332893926347,0.26891375936491607,30,3,0.013261129359087919,2000,"[0.20230990663843437, 0.22881045168041492, 0.21648942078239525]"
visuotactile_world_model,test_id,endpoint_force_mae_N_h5,0.24135680533718476,0.18282618229551367,0.2986554811143368,30,3,0.014680840101387753,2000,"[0.22575428236724326, 0.2548981037394454, 0.2434180299048657]"
visuotactile_world_model,test_id,height_episode_coverage,0.9555555555555556,0.8777777777777778,1.0,30,3,0.01924500897298752,2000,"[0.9333333333333333, 0.9666666666666667, 0.9666666666666667]"
visuotactile_world_model,test_id,height_mae_m,0.00211291480843728,0.0017477333607061022,0.0024413401809588926,30,3,0.0003572876579520477,2000,"[0.0017658935680843165, 0.0024796524054642457, 0.0020931984517632775]"
visuotactile_world_model,test_id,height_mae_m_h1,0.0017507087541593202,0.001458381495014624,0.002041611684997473,30,3,0.0003005567769171935,2000,"[0.0014800852069876984, 0.002074186805111822, 0.001697854250378441]"
visuotactile_world_model,test_id,height_mae_m_h2,0.001885743753680597,0.0015589714604478408,0.0021802311599698173,30,3,0.00035588628514315743,2000,"[0.0015548210828759087, 0.0022622090876555172, 0.0018402010905103656]"
visuotactile_world_model,test_id,height_mae_m_h3,0.002072823762460353,0.0017149920874478454,0.002399816415703821,30,3,0.00037939243164969373,2000,"[0.001693879781232681, 0.002452663059909052, 0.002071928446239326]"
visuotactile_world_model,test_id,height_mae_m_h4,0.0022934969917965914,0.0018765673036266685,0.0026671392535656062,30,3,0.0003737489047635422,2000,"[0.0019191493592613067, 0.00266664427747148, 0.002294697338656988]"
visuotactile_world_model,test_id,height_mae_m_h5,0.0025618007800895376,0.0020789974624812776,0.002977929275744019,30,3,0.00038051342983509294,2000,"[0.002181532410063988, 0.0029425587971733573, 0.0025613111330312676]"
visuotactile_world_model,test_id,interval_peak_mae_N,0.4476060493787129,0.343938575141739,0.554347209176973,30,3,0.02776345265120405,2000,"[0.4213869392606947, 0.47669146127170986, 0.44473974760373436]"
visuotactile_world_model,test_id,interval_peak_mae_N_h1,0.33041026764445836,0.2508217539080867,0.42458007924424274,30,3,0.01507587319364475,2000,"[0.31728865954611035, 0.34687811480628117, 0.3270640285809835]"
visuotactile_world_model,test_id,interval_peak_mae_N_h2,0.3817201406425899,0.29261469577087296,0.4807057672595536,30,3,0.024029690640493578,2000,"[0.3583131839169396, 0.40632756471633913, 0.3805196732944912]"
visuotactile_world_model,test_id,interval_peak_mae_N_h3,0.45205018039102907,0.35106956506548104,0.5597559627018592,30,3,0.028498938537062663,2000,"[0.42420870184898374, 0.48116396254963345, 0.45077787677447]"
visuotactile_world_model,test_id,interval_peak_mae_N_h4,0.509096087967908,0.3885566397828084,0.6295480937207187,30,3,0.03312536451886733,2000,"[0.4771371938122643, 0.543276128106647, 0.5068749419848124]"
visuotactile_world_model,test_id,interval_peak_mae_N_h5,0.5647535702475794,0.42984766965331855,0.6972437364370735,30,3,0.038301795464326556,2000,"[0.5299869571791754, 0.6058115361796486, 0.5584622173839145]"
visuotactile_world_model,test_id,joint_episode_coverage,0.9,0.7888888888888891,0.9777777777777779,30,3,0.0,2000,"[0.9, 0.9, 0.9]"
visuotactile_world_model,test_id,peak_episode_coverage,0.9444444444444443,0.8666666666666667,1.0,30,3,0.019245008972987525,2000,"[0.9666666666666667, 0.9333333333333333, 0.9333333333333333]"
visuotactile_world_model,test_physics_ood,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,3,0.0,2000,"[0.5797777777777777, 0.5797777777777777, 0.5797777777777777]"
visuotactile_world_model,test_physics_ood,contact_phase_endpoint_force_mae_N,0.667745795577895,0.5511334894129147,0.7945212690107827,30,3,0.1021819513008396,2000,"[0.6963394479259634, 0.7525850045056114, 0.5543129343021104]"
visuotactile_world_model,test_physics_ood,endpoint_force_mae_N,0.4022170425148143,0.31992401811392995,0.48603146041676626,30,3,0.05907212218177496,2000,"[0.41895377043882576, 0.4511149607165458, 0.33658239638907145]"
visuotactile_world_model,test_physics_ood,endpoint_force_mae_N_h1,0.32191066433125126,0.24775160018349301,0.3999135333350382,30,3,0.06252088341095369,2000,"[0.3495360368733398, 0.36586033566807463, 0.2503356204523394]"
visuotactile_world_model,test_physics_ood,endpoint_force_mae_N_h2,0.3617057387547979,0.2867605197440167,0.4387764405722149,30,3,0.06589940691583662,2000,"[0.3874802098304025, 0.4108224491594808, 0.28681455727451033]"
visuotactile_world_model,test_physics_ood,endpoint_force_mae_N_h3,0.40444891352583023,0.3210620998907949,0.49046584072882393,30,3,0.06228621570544361,2000,"[0.4217837872267356, 0.456231450060279, 0.33533150329047606]"
visuotactile_world_model,test_physics_ood,endpoint_force_mae_N_h4,0.44173885066399965,0.354470487428408,0.5326668372270201,30,3,0.057314423097813295,2000,"[0.45319595858558187, 0.4924593365851238, 0.37956125682129316]"
visuotactile_world_model,test_physics_ood,endpoint_force_mae_N_h5,0.48128104529819266,0.38684318376637433,0.578246272746368,30,3,0.04968289470205471,2000,"[0.48277285967806904, 0.5302012321097708, 0.4308690441067382]"
visuotactile_world_model,test_physics_ood,height_episode_coverage,0.8444444444444444,0.7666666666666666,0.9111111111111111,30,3,0.1387777332977422,2000,"[1.0, 0.8, 0.7333333333333333]"
visuotactile_world_model,test_physics_ood,height_mae_m,0.00265014179523159,0.0023214323205212606,0.0029346411553300973,30,3,0.0008455496168393571,2000,"[0.0018749326415353506, 0.003551791341470865, 0.002523701402688554]"
visuotactile_world_model,test_physics_ood,height_mae_m_h1,0.002103558006163911,0.0018432397020525834,0.002346708928788926,30,3,0.0002510410394425215,2000,"[0.0018167992967775919, 0.0022102129081354683, 0.002283661813578672]"
visuotactile_world_model,test_physics_ood,height_mae_m_h2,0.0023053571452705743,0.0020332485684519744,0.0025369844226214035,30,3,0.0005424198937805767,2000,"[0.0017564099799427721, 0.0028410051876886023, 0.002318656268180348]"
visuotactile_world_model,test_physics_ood,height_mae_m_h3,0.002608605323874616,0.0022869621234987993,0.002889141619491932,30,3,0.0008786562353828915,2000,"[0.0018002295270950223, 0.0035437670524697752, 0.0024818193920590503]"
visuotactile_world_model,test_physics_ood,height_mae_m_h4,0.002937328972308293,0.002554488852641414,0.003275849312252022,30,3,0.0011765842499073345,2000,"[0.0019270530978812734, 0.004229141867997694, 0.0026557919510459115]"
visuotactile_world_model,test_physics_ood,height_mae_m_h5,0.0032958595285405563,0.002858061747683543,0.0036826172114237526,30,3,0.0014752744700901148,2000,"[0.0020741713059800938, 0.004934829691062785, 0.0028785775885787897]"
visuotactile_world_model,test_physics_ood,interval_peak_mae_N,0.788699547149517,0.6146243984030353,0.9729612796264666,30,3,0.11154827939230992,2000,"[0.7814322347640992, 0.9037037931018406, 0.6809626135826111]"
visuotactile_world_model,test_physics_ood,interval_peak_mae_N_h1,0.6347031320024419,0.4710930022553161,0.8122590923828107,30,3,0.13129254588262457,2000,"[0.6552641166581048, 0.7545021039909786, 0.49434317535824246]"
visuotactile_world_model,test_physics_ood,interval_peak_mae_N_h2,0.7072494959831238,0.5487814833886093,0.8747063664297261,30,3,0.1303169287761118,2000,"[0.7206725862291125, 0.8303353599707286, 0.5707405417495304]"
visuotactile_world_model,test_physics_ood,interval_peak_mae_N_h3,0.7791785231784538,0.6058429953191016,0.9596349357708733,30,3,0.11753715489467356,2000,"[0.7726951875951555, 0.899823161760966, 0.6650172201792399]"
visuotactile_world_model,test_physics_ood,interval_peak_mae_N_h4,0.8616887148221334,0.6767933422161473,1.0630414054724906,30,3,0.10350758749491963,2000,"[0.8410380253526899, 0.9739649420314365, 0.7700631770822737]"
visuotactile_world_model,test_physics_ood,interval_peak_mae_N_h5,0.9606778697614317,0.7581925877111929,1.178099079310894,30,3,0.08616276424383594,2000,"[0.917491257985433, 1.059893397755093, 0.904648953543769]"
visuotactile_world_model,test_physics_ood,joint_episode_coverage,0.6888888888888888,0.5777777777777778,0.811111111111111,30,3,0.06938886664887113,2000,"[0.7666666666666667, 0.6333333333333333, 0.6666666666666666]"
visuotactile_world_model,test_physics_ood,peak_episode_coverage,0.8222222222222223,0.688888888888889,0.9333333333333335,30,3,0.06938886664887108,2000,"[0.7666666666666667, 0.8, 0.9]"
