method,domain,training_seed,metric,estimate,ci_low,ci_high,environment_episodes,fixed_model_seeds,training_seed_sd,valid_bootstrap_resamples,per_model_estimates
visuotactile_persistence,test_geometry_ood,2,height_mae_m_h2,0.005305126797369061,0.004174114622945329,0.006449790092181906,30,1,,2000,[0.005305126797369061]
visuotactile_persistence,test_geometry_ood,0,height_mae_m_h3,0.006943573967889986,0.005228707679629831,0.0087730943017733,30,1,,2000,[0.006943573967889986]
visuotactile_persistence,test_geometry_ood,1,height_mae_m_h3,0.0069625627575442195,0.005619543735285536,0.008267773502336543,30,1,,2000,[0.0069625627575442195]
visuotactile_persistence,test_geometry_ood,2,height_mae_m_h3,0.006132963004121039,0.0048721675172629245,0.007372926051814122,30,1,,2000,[0.006132963004121039]
visuotactile_persistence,test_geometry_ood,0,height_mae_m_h4,0.007945604067483347,0.006074126616200375,0.009927914800546812,30,1,,2000,[0.007945604067483347]
visuotactile_persistence,test_geometry_ood,1,height_mae_m_h4,0.00785800337442197,0.006403423662607869,0.009278459139567631,30,1,,2000,[0.00785800337442197]
visuotactile_persistence,test_geometry_ood,2,height_mae_m_h4,0.007043180762751338,0.005631148003447581,0.008405557467243247,30,1,,2000,[0.007043180762751338]
visuotactile_persistence,test_geometry_ood,0,height_mae_m_h5,0.008980243644586557,0.00692602742668694,0.011086746760189673,30,1,,2000,[0.008980243644586557]
visuotactile_persistence,test_geometry_ood,1,height_mae_m_h5,0.008846572643993163,0.00720915180881679,0.010426079512674833,30,1,,2000,[0.008846572643993163]
visuotactile_persistence,test_geometry_ood,2,height_mae_m_h5,0.008040899470183325,0.006479132708911492,0.009572354675359544,30,1,,2000,[0.008040899470183325]
visuotactile_persistence,test_geometry_ood,0,interval_peak_mae_N,0.9652385469675064,0.6147105118393897,1.3693234037111204,30,1,,2000,[0.9652385469675064]
visuotactile_persistence,test_geometry_ood,1,interval_peak_mae_N,1.4493866581784354,0.8719615672992336,2.081874470347166,30,1,,2000,[1.4493866581784354]
visuotactile_persistence,test_geometry_ood,2,interval_peak_mae_N,1.170837485909462,0.7438126647909482,1.670929549850689,30,1,,2000,[1.170837485909462]
visuotactile_persistence,test_geometry_ood,0,interval_peak_mae_N_h1,0.8625392823086845,0.5278244506186909,1.2474661364754038,30,1,,2000,[0.8625392823086845]
visuotactile_persistence,test_geometry_ood,1,interval_peak_mae_N_h1,1.3487007254362107,0.7870023073123561,1.956286893515123,30,1,,2000,[1.3487007254362107]
visuotactile_persistence,test_geometry_ood,2,interval_peak_mae_N_h1,1.069441742963261,0.6636052363034751,1.5451960889266596,30,1,,2000,[1.069441742963261]
visuotactile_persistence,test_geometry_ood,0,interval_peak_mae_N_h2,0.9095525323682361,0.5665746793349584,1.3020345262338715,30,1,,2000,[0.9095525323682361]
visuotactile_persistence,test_geometry_ood,1,interval_peak_mae_N_h2,1.3968570984072155,0.8281888963994053,2.0135412067605385,30,1,,2000,[1.3968570984072155]
visuotactile_persistence,test_geometry_ood,2,interval_peak_mae_N_h2,1.114617916279369,0.7015333004577292,1.598526978800694,30,1,,2000,[1.114617916279369]
visuotactile_persistence,test_geometry_ood,0,interval_peak_mae_N_h3,0.9704496687650681,0.6219185971783268,1.3755432643708252,30,1,,2000,[0.9704496687650681]
visuotactile_persistence,test_geometry_ood,1,interval_peak_mae_N_h3,1.456699589424663,0.8785676744298803,2.088318871297769,30,1,,2000,[1.456699589424663]
visuotactile_persistence,test_geometry_ood,2,interval_peak_mae_N_h3,1.1757526326841778,0.751751354434424,1.6742634840293058,30,1,,2000,[1.1757526326841778]
visuotactile_persistence,test_geometry_ood,0,interval_peak_mae_N_h4,1.0126846288310156,0.6587964371012317,1.4298551563951705,30,1,,2000,[1.0126846288310156]
visuotactile_persistence,test_geometry_ood,1,interval_peak_mae_N_h4,1.4945726291338604,0.9098714693221781,2.1401288148197852,30,1,,2000,[1.4945726291338604]
visuotactile_persistence,test_geometry_ood,2,interval_peak_mae_N_h4,1.2173104702101814,0.7796301362282699,1.728918453570869,30,1,,2000,[1.2173104702101814]
visuotactile_persistence,test_geometry_ood,0,interval_peak_mae_N_h5,1.0709666225645278,0.7065935179475281,1.5035400757193564,30,1,,2000,[1.0709666225645278]
visuotactile_persistence,test_geometry_ood,1,interval_peak_mae_N_h5,1.5501032484902275,0.9565678552389144,2.2151544597115778,30,1,,2000,[1.5501032484902275]
visuotactile_persistence,test_geometry_ood,2,interval_peak_mae_N_h5,1.2770646674103208,0.8283964004665613,1.804262766200635,30,1,,2000,[1.2770646674103208]
visuotactile_persistence,test_id,0,contact_forecast_fraction,0.4688888888888889,0.3591111111111111,0.5722277777777777,30,1,,2000,[0.4688888888888889]
visuotactile_persistence,test_id,1,contact_forecast_fraction,0.4688888888888889,0.3591111111111111,0.5722277777777777,30,1,,2000,[0.4688888888888889]
visuotactile_persistence,test_id,2,contact_forecast_fraction,0.4688888888888889,0.3591111111111111,0.5722277777777777,30,1,,2000,[0.4688888888888889]
visuotactile_persistence,test_id,0,contact_phase_endpoint_force_mae_N,0.22711498944182978,0.17263931439704608,0.2931356784041681,30,1,,2000,[0.22711498944182978]
visuotactile_persistence,test_id,1,contact_phase_endpoint_force_mae_N,0.22711498944182978,0.17263931439704608,0.2931356784041681,30,1,,2000,[0.22711498944182978]
visuotactile_persistence,test_id,2,contact_phase_endpoint_force_mae_N,0.22711498944182978,0.17263931439704608,0.2931356784041681,30,1,,2000,[0.22711498944182978]
visuotactile_persistence,test_id,0,endpoint_force_mae_N,0.1064916950493913,0.07147515026921303,0.14493339748738282,30,1,,2000,[0.1064916950493913]
visuotactile_persistence,test_id,1,endpoint_force_mae_N,0.1064916950493913,0.07147515026921303,0.14493339748738282,30,1,,2000,[0.1064916950493913]
visuotactile_persistence,test_id,2,endpoint_force_mae_N,0.1064916950493913,0.07147515026921303,0.14493339748738282,30,1,,2000,[0.1064916950493913]
visuotactile_persistence,test_id,0,endpoint_force_mae_N_h1,0.05235146603124492,0.027912100422804037,0.08408403718098563,30,1,,2000,[0.05235146603124492]
visuotactile_persistence,test_id,1,endpoint_force_mae_N_h1,0.05235146603124492,0.027912100422804037,0.08408403718098563,30,1,,2000,[0.05235146603124492]
visuotactile_persistence,test_id,2,endpoint_force_mae_N_h1,0.05235146603124492,0.027912100422804037,0.08408403718098563,30,1,,2000,[0.05235146603124492]
visuotactile_persistence,test_id,0,endpoint_force_mae_N_h2,0.07530575405996016,0.0469848518488256,0.1085936981636634,30,1,,2000,[0.07530575405996016]
visuotactile_persistence,test_id,1,endpoint_force_mae_N_h2,0.07530575405996016,0.0469848518488256,0.1085936981636634,30,1,,2000,[0.07530575405996016]
visuotactile_persistence,test_id,2,endpoint_force_mae_N_h2,0.07530575405996016,0.0469848518488256,0.1085936981636634,30,1,,2000,[0.07530575405996016]
visuotactile_persistence,test_id,0,endpoint_force_mae_N_h3,0.1021157442675731,0.068504472626011,0.1388866692516948,30,1,,2000,[0.1021157442675731]
visuotactile_persistence,test_id,1,endpoint_force_mae_N_h3,0.1021157442675731,0.068504472626011,0.1388866692516948,30,1,,2000,[0.1021157442675731]
visuotactile_persistence,test_id,2,endpoint_force_mae_N_h3,0.1021157442675731,0.068504472626011,0.1388866692516948,30,1,,2000,[0.1021157442675731]
visuotactile_persistence,test_id,0,endpoint_force_mae_N_h4,0.14018769327999542,0.09555644011194386,0.18941499346804677,30,1,,2000,[0.14018769327999542]
visuotactile_persistence,test_id,1,endpoint_force_mae_N_h4,0.14018769327999542,0.09555644011194386,0.18941499346804677,30,1,,2000,[0.14018769327999542]
visuotactile_persistence,test_id,2,endpoint_force_mae_N_h4,0.14018769327999542,0.09555644011194386,0.18941499346804677,30,1,,2000,[0.14018769327999542]
visuotactile_persistence,test_id,0,endpoint_force_mae_N_h5,0.1624978176081829,0.11310499916109688,0.2155604088595697,30,1,,2000,[0.1624978176081829]
visuotactile_persistence,test_id,1,endpoint_force_mae_N_h5,0.1624978176081829,0.11310499916109688,0.2155604088595697,30,1,,2000,[0.1624978176081829]
visuotactile_persistence,test_id,2,endpoint_force_mae_N_h5,0.1624978176081829,0.11310499916109688,0.2155604088595697,30,1,,2000,[0.1624978176081829]
visuotactile_persistence,test_id,0,height_mae_m,0.004090718506080318,0.003270494076047544,0.004825143038296543,30,1,,2000,[0.004090718506080318]
visuotactile_persistence,test_id,1,height_mae_m,0.00451606440044836,0.003743305892482426,0.005168355224729748,30,1,,2000,[0.00451606440044836]
visuotactile_persistence,test_id,2,height_mae_m,0.0040291441572238304,0.003205375998939174,0.004768831062996226,30,1,,2000,[0.0040291441572238304]
visuotactile_persistence,test_id,0,height_mae_m_h1,0.002134579997736081,0.0017812100510531713,0.0024712251887548417,30,1,,2000,[0.002134579997736081]
visuotactile_persistence,test_id,1,height_mae_m_h1,0.002531301146761204,0.002202614928403313,0.0028327719857285656,30,1,,2000,[0.002531301146761204]
visuotactile_persistence,test_id,2,height_mae_m_h1,0.0021416795007987983,0.0017594209074563373,0.0025180057983557663,30,1,,2000,[0.0021416795007987983]
visuotactile_persistence,test_id,0,height_mae_m_h2,0.003044959476481179,0.0024684651327815015,0.003552527237772664,30,1,,2000,[0.003044959476481179]
visuotactile_persistence,test_id,1,height_mae_m_h2,0.0034227782232402306,0.0029084982949676083,0.0038618417729529833,30,1,,2000,[0.0034227782232402306]
visuotactile_persistence,test_id,2,height_mae_m_h2,0.002940890032591091,0.0023731762170605686,0.0034600792350417274,30,1,,2000,[0.002940890032591091]
visuotactile_persistence,test_id,0,height_mae_m_h3,0.004018913497339883,0.003215810574271826,0.004737119625181851,30,1,,2000,[0.004018913497339883]
visuotactile_persistence,test_id,1,height_mae_m_h3,0.004439912432183822,0.00368550642704617,0.005077769949194691,30,1,,2000,[0.004439912432183822]
visuotactile_persistence,test_id,2,height_mae_m_h3,0.003931693639929614,0.0031313173168924144,0.004650064603879904,30,1,,2000,[0.003931693639929614]
visuotactile_persistence,test_id,0,height_mae_m_h4,0.005056935536542571,0.004000831642524443,0.005982970258052066,30,1,,2000,[0.005056935536542571]
visuotactile_persistence,test_id,1,height_mae_m_h4,0.005523144921882906,0.004506833254640999,0.006395140699300099,30,1,,2000,[0.005523144921882906]
visuotactile_persistence,test_id,2,height_mae_m_h4,0.004996473970734061,0.0039197405011115434,0.005934727730904341,30,1,,2000,[0.004996473970734061]
visuotactile_persistence,test_id,0,height_mae_m_h5,0.006198204022301879,0.004876178484479574,0.007365072299377061,30,1,,2000,[0.006198204022301879]
visuotactile_persistence,test_id,1,height_mae_m_h5,0.00666318527817364,0.005353980325063781,0.00777825694579547,30,1,,2000,[0.00666318527817364]
visuotactile_persistence,test_id,2,height_mae_m_h5,0.006134983642065587,0.004778651772370116,0.007313137978647622,30,1,,2000,[0.006134983642065587]
visuotactile_persistence,test_id,0,interval_peak_mae_N,0.4272515042093065,0.31167947514123384,0.573257021051645,30,1,,2000,[0.4272515042093065]
visuotactile_persistence,test_id,1,interval_peak_mae_N,0.44328579547670155,0.3357747111214532,0.5738730640086862,30,1,,2000,[0.44328579547670155]
visuotactile_persistence,test_id,2,interval_peak_mae_N,0.46145464181900026,0.3442519416173299,0.594122265158759,30,1,,2000,[0.46145464181900026]
visuotactile_persistence,test_id,0,interval_peak_mae_N_h1,0.3195564067363739,0.2257951150039832,0.44624026566412717,30,1,,2000,[0.3195564067363739]
visuotactile_persistence,test_id,1,interval_peak_mae_N_h1,0.33570606509844464,0.2509446957409382,0.44690339711308474,30,1,,2000,[0.33570606509844464]
visuotactile_persistence,test_id,2,interval_peak_mae_N_h1,0.35766291154755486,0.26316442904869713,0.47203578866852647,30,1,,2000,[0.35766291154755486]
visuotactile_persistence,test_id,0,interval_peak_mae_N_h2,0.3661961844232347,0.26480253949430255,0.49909955823752594,30,1,,2000,[0.3661961844232347]
visuotactile_persistence,test_id,1,interval_peak_mae_N_h2,0.38222163107660084,0.2882017348044449,0.5022106710374354,30,1,,2000,[0.38222163107660084]
visuotactile_persistence,test_id,2,interval_peak_mae_N_h2,0.40165100812911986,0.2976383430759112,0.5270187511642774,30,1,,2000,[0.40165100812911986]
visuotactile_persistence,test_id,0,interval_peak_mae_N_h3,0.4063340127468109,0.29777724998195965,0.5429120405250122,30,1,,2000,[0.4063340127468109]
visuotactile_persistence,test_id,1,interval_peak_mae_N_h3,0.4223420011997223,0.31966749928063815,0.5432642805079618,30,1,,2000,[0.4223420011997223]
visuotactile_persistence,test_id,2,interval_peak_mae_N_h3,0.4390567922592163,0.3262935741941134,0.5651550258530511,30,1,,2000,[0.4390567922592163]
visuotactile_persistence,test_id,0,interval_peak_mae_N_h4,0.4901559139622582,0.35857016314731704,0.6560438238282998,30,1,,2000,[0.4901559139622582]
visuotactile_persistence,test_id,1,interval_peak_mae_N_h4,0.5063794740041097,0.3808202741940816,0.6515583741565545,30,1,,2000,[0.5063794740041097]
visuotactile_persistence,test_id,2,interval_peak_mae_N_h4,0.5229848900106218,0.39303652256727223,0.6663440850641992,30,1,,2000,[0.5229848900106218]
visuotactile_persistence,test_id,0,interval_peak_mae_N_h5,0.5540150031778548,0.40633784720301624,0.7293862028486198,30,1,,2000,[0.5540150031778548]
visuotactile_persistence,test_id,1,interval_peak_mae_N_h5,0.5697798060046302,0.4291503683394856,0.7274424117174413,30,1,,2000,[0.5697798060046302]
visuotactile_persistence,test_id,2,interval_peak_mae_N_h5,0.5859176071484884,0.4408829456898901,0.739648096697198,30,1,,2000,[0.5859176071484884]
visuotactile_persistence,test_physics_ood,0,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,1,,2000,[0.5797777777777777]
visuotactile_persistence,test_physics_ood,1,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,1,,2000,[0.5797777777777777]
visuotactile_persistence,test_physics_ood,2,contact_forecast_fraction,0.5797777777777777,0.49844444444444447,0.641561111111111,30,1,,2000,[0.5797777777777777]
visuotactile_persistence,test_physics_ood,0,contact_phase_endpoint_force_mae_N,0.22867506113349242,0.19894167363021803,0.26055170500830094,30,1,,2000,[0.22867506113349242]
visuotactile_persistence,test_physics_ood,1,contact_phase_endpoint_force_mae_N,0.22867506113349242,0.19894167363021803,0.26055170500830094,30,1,,2000,[0.22867506113349242]
visuotactile_persistence,test_physics_ood,2,contact_phase_endpoint_force_mae_N,0.22867506113349242,0.19894167363021803,0.26055170500830094,30,1,,2000,[0.22867506113349242]
visuotactile_persistence,test_physics_ood,0,endpoint_force_mae_N,0.13258071877717373,0.10747734094913824,0.15656405710322024,30,1,,2000,[0.13258071877717373]
visuotactile_persistence,test_physics_ood,1,endpoint_force_mae_N,0.13258071877717373,0.10747734094913824,0.15656405710322024,30,1,,2000,[0.13258071877717373]
visuotactile_persistence,test_physics_ood,2,endpoint_force_mae_N,0.13258071877717373,0.10747734094913824,0.15656405710322024,30,1,,2000,[0.13258071877717373]
visuotactile_persistence,test_physics_ood,0,endpoint_force_mae_N_h1,0.05689097172035232,0.03982872042863864,0.0772102802425307,30,1,,2000,[0.05689097172035232]
visuotactile_persistence,test_physics_ood,1,endpoint_force_mae_N_h1,0.05689097172035232,0.03982872042863864,0.0772102802425307,30,1,,2000,[0.05689097172035232]
visuotactile_persistence,test_physics_ood,2,endpoint_force_mae_N_h1,0.05689097172035232,0.03982872042863864,0.0772102802425307,30,1,,2000,[0.05689097172035232]
visuotactile_persistence,test_physics_ood,0,endpoint_force_mae_N_h2,0.09705146434634958,0.07337382217320663,0.12134015638776245,30,1,,2000,[0.09705146434634958]
visuotactile_persistence,test_physics_ood,1,endpoint_force_mae_N_h2,0.09705146434634958,0.07337382217320663,0.12134015638776245,30,1,,2000,[0.09705146434634958]
visuotactile_persistence,test_physics_ood,2,endpoint_force_mae_N_h2,0.09705146434634958,0.07337382217320663,0.12134015638776245,30,1,,2000,[0.09705146434634958]
visuotactile_persistence,test_physics_ood,0,endpoint_force_mae_N_h3,0.14141431357613463,0.1135427703179238,0.16794021416248436,30,1,,2000,[0.14141431357613463]
visuotactile_persistence,test_physics_ood,1,endpoint_force_mae_N_h3,0.14141431357613463,0.1135427703179238,0.16794021416248436,30,1,,2000,[0.14141431357613463]
visuotactile_persistence,test_physics_ood,2,endpoint_force_mae_N_h3,0.14141431357613463,0.1135427703179238,0.16794021416248436,30,1,,2000,[0.14141431357613463]
visuotactile_persistence,test_physics_ood,0,endpoint_force_mae_N_h4,0.16987051993687702,0.13864411868535642,0.1972931181470039,30,1,,2000,[0.16987051993687702]
visuotactile_persistence,test_physics_ood,1,endpoint_force_mae_N_h4,0.16987051993687702,0.13864411868535642,0.1972931181470039,30,1,,2000,[0.16987051993687702]
visuotactile_persistence,test_physics_ood,2,endpoint_force_mae_N_h4,0.16987051993687702,0.13864411868535642,0.1972931181470039,30,1,,2000,[0.16987051993687702]
visuotactile_persistence,test_physics_ood,0,endpoint_force_mae_N_h5,0.19767632430615506,0.163004567450598,0.2289897326850084,30,1,,2000,[0.19767632430615506]
visuotactile_persistence,test_physics_ood,1,endpoint_force_mae_N_h5,0.19767632430615506,0.163004567450598,0.2289897326850084,30,1,,2000,[0.19767632430615506]
visuotactile_persistence,test_physics_ood,2,endpoint_force_mae_N_h5,0.19767632430615506,0.163004567450598,0.2289897326850084,30,1,,2000,[0.19767632430615506]
visuotactile_persistence,test_physics_ood,0,height_mae_m,0.005421388472016487,0.00470831900354533,0.006013356692202635,30,1,,2000,[0.005421388472016487]
visuotactile_persistence,test_physics_ood,1,height_mae_m,0.0059729641485674724,0.0052956005177237486,0.006541844489521787,30,1,,2000,[0.0059729641485674724]
visuotactile_persistence,test_physics_ood,2,height_mae_m,0.005643085257471992,0.004852784289769423,0.0062997891122180995,30,1,,2000,[0.005643085257471992]
visuotactile_persistence,test_physics_ood,0,height_mae_m_h1,0.0030007886972614668,0.002549921654024931,0.003433649703081755,30,1,,2000,[0.0030007886972614668]
visuotactile_persistence,test_physics_ood,1,height_mae_m_h1,0.003407116229387207,0.003007072888088361,0.003809145952516701,30,1,,2000,[0.003407116229387207]
visuotactile_persistence,test_physics_ood,2,height_mae_m_h1,0.0032601880112714653,0.0027269129573768524,0.003762588915065862,30,1,,2000,[0.0032601880112714653]
visuotactile_persistence,test_physics_ood,0,height_mae_m_h2,0.004107649686209495,0.0035513062696223238,0.004593651664071432,30,1,,2000,[0.004107649686209495]
visuotactile_persistence,test_physics_ood,1,height_mae_m_h2,0.004638318887381401,0.004108621190963378,0.005124706334806332,30,1,,2000,[0.004638318887381401]
visuotactile_persistence,test_physics_ood,2,height_mae_m_h2,0.004310296659564806,0.0036882875785902596,0.004853977771257631,30,1,,2000,[0.004310296659564806]
visuotactile_persistence,test_physics_ood,0,height_mae_m_h3,0.005349006489527205,0.004633617712275332,0.005940196311411758,30,1,,2000,[0.005349006489527205]
visuotactile_persistence,test_physics_ood,1,height_mae_m_h3,0.005915451612430236,0.00524084936154961,0.006493868970251546,30,1,,2000,[0.005915451612430236]
visuotactile_persistence,test_physics_ood,2,height_mae_m_h3,0.005550899905720144,0.004768545984418072,0.006205018387476634,30,1,,2000,[0.005550899905720144]
visuotactile_persistence,test_physics_ood,0,height_mae_m_h4,0.00664000906603178,0.0057631432619212625,0.007340213516297808,30,1,,2000,[0.00664000906603178]
visuotactile_persistence,test_physics_ood,1,height_mae_m_h4,0.00724686469771162,0.006412315647199041,0.007912519875089655,30,1,,2000,[0.00724686469771162]
visuotactile_persistence,test_physics_ood,2,height_mae_m_h4,0.006855135101909077,0.005893098082281035,0.007614104960288386,30,1,,2000,[0.006855135101909077]
visuotactile_persistence,test_physics_ood,0,height_mae_m_h5,0.008009488421052487,0.00695387214639858,0.008813352413134351,30,1,,2000,[0.008009488421052487]
visuotactile_persistence,test_physics_ood,1,height_mae_m_h5,0.008657069315926896,0.0076439218028357975,0.009449952628507162,30,1,,2000,[0.008657069315926896]
visuotactile_persistence,test_physics_ood,2,height_mae_m_h5,0.008238906608894467,0.0071164940070060165,0.009119195130504926,30,1,,2000,[0.008238906608894467]
visuotactile_persistence,test_physics_ood,0,interval_peak_mae_N,0.8519307970205943,0.6310820271147622,1.085343934422069,30,1,,2000,[0.8519307970205943]
visuotactile_persistence,test_physics_ood,1,interval_peak_mae_N,0.8627398003737132,0.6567676437384553,1.0822336861517692,30,1,,2000,[0.8627398003737132]
visuotactile_persistence,test_physics_ood,2,interval_peak_mae_N,0.6505136439270444,0.5103030818104743,0.7972097194717988,30,1,,2000,[0.6505136439270444]
visuotactile_persistence,test_physics_ood,0,interval_peak_mae_N_h1,0.7158374136024052,0.5097460859749052,0.9386259895861147,30,1,,2000,[0.7158374136024052]
visuotactile_persistence,test_physics_ood,1,interval_peak_mae_N_h1,0.721870807674196,0.5303247565858894,0.9351706084277893,30,1,,2000,[0.721870807674196]
visuotactile_persistence,test_physics_ood,2,interval_peak_mae_N_h1,0.5118418313397302,0.3826477356453737,0.6513253615796566,30,1,,2000,[0.5118418313397302]
visuotactile_persistence,test_physics_ood,0,interval_peak_mae_N_h2,0.7768173424402872,0.5707507875065009,1.0075720847381486,30,1,,2000,[0.7768173424402872]
visuotactile_persistence,test_physics_ood,1,interval_peak_mae_N_h2,0.7854459614223904,0.5881710691551367,1.001984206471178,30,1,,2000,[0.7854459614223904]
visuotactile_persistence,test_physics_ood,2,interval_peak_mae_N_h2,0.5737836907969581,0.4422078375452095,0.7121969998776913,30,1,,2000,[0.5737836907969581]
visuotactile_persistence,test_physics_ood,0,interval_peak_mae_N_h3,0.8566315029727088,0.6362662106288803,1.0880701381398572,30,1,,2000,[0.8566315029727088]
visuotactile_persistence,test_physics_ood,1,interval_peak_mae_N_h3,0.8689225288232167,0.6597037312686442,1.0872798465159201,30,1,,2000,[0.8689225288232167]
visuotactile_persistence,test_physics_ood,2,interval_peak_mae_N_h3,0.6555435466766357,0.5140689195990562,0.8030631823473506,30,1,,2000,[0.6555435466766357]
visuotactile_persistence,test_physics_ood,0,interval_peak_mae_N_h4,0.9228315309683481,0.694527561760611,1.1642791841559939,30,1,,2000,[0.9228315309683481]
visuotactile_persistence,test_physics_ood,1,interval_peak_mae_N_h4,0.9357966049512227,0.720291870408588,1.1632126460340286,30,1,,2000,[0.9357966049512227]
visuotactile_persistence,test_physics_ood,2,interval_peak_mae_N_h4,0.722370079225964,0.5718223899768458,0.8766972400214937,30,1,,2000,[0.722370079225964]
visuotactile_persistence,test_physics_ood,0,interval_peak_mae_N_h5,0.987536195119222,0.7471049735512998,1.2424999086889954,30,1,,2000,[0.987536195119222]
visuotactile_persistence,test_physics_ood,1,interval_peak_mae_N_h5,1.00166309899754,0.7710863027605745,1.2434836686584685,30,1,,2000,[1.00166309899754]
visuotactile_persistence,test_physics_ood,2,interval_peak_mae_N_h5,0.7890290715959337,0.6251343705157439,0.9546932700408829,30,1,,2000,[0.7890290715959337]
visuotactile_shuffled_touch,test_combined_ood,0,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,1,,2000,[0.3397777777777778]
visuotactile_shuffled_touch,test_combined_ood,1,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,1,,2000,[0.3397777777777778]
visuotactile_shuffled_touch,test_combined_ood,2,contact_forecast_fraction,0.3397777777777778,0.23154999999999998,0.44889444444444443,30,1,,2000,[0.3397777777777778]
visuotactile_shuffled_touch,test_combined_ood,0,contact_phase_endpoint_force_mae_N,2.790343077780534,1.9354667863850463,3.768395109785571,30,1,,2000,[2.790343077780534]
visuotactile_shuffled_touch,test_combined_ood,1,contact_phase_endpoint_force_mae_N,2.769381142407892,1.9569421996193839,3.709864760972308,30,1,,2000,[2.769381142407892]
visuotactile_shuffled_touch,test_combined_ood,2,contact_phase_endpoint_force_mae_N,2.830448836120768,2.0195359247582427,3.7809259520633987,30,1,,2000,[2.830448836120768]
visuotactile_shuffled_touch,test_combined_ood,0,endpoint_force_mae_N,1.4045157104809596,0.9760757380185442,1.8518889392961626,30,1,,2000,[1.4045157104809596]
visuotactile_shuffled_touch,test_combined_ood,1,endpoint_force_mae_N,1.3877876983624065,0.9703254369006435,1.8247661156870565,30,1,,2000,[1.3877876983624065]
visuotactile_shuffled_touch,test_combined_ood,2,endpoint_force_mae_N,1.426132993023532,0.9995600503473492,1.8704253901171979,30,1,,2000,[1.426132993023532]
visuotactile_shuffled_touch,test_combined_ood,0,endpoint_force_mae_N_h1,1.4096246611017353,0.9798465533482894,1.8492549380194867,30,1,,2000,[1.4096246611017353]
visuotactile_shuffled_touch,test_combined_ood,1,endpoint_force_mae_N_h1,1.388826953324541,0.9729313070958165,1.82089434991114,30,1,,2000,[1.388826953324541]
visuotactile_shuffled_touch,test_combined_ood,2,endpoint_force_mae_N_h1,1.4235460211050317,0.9894244323656808,1.857020025559985,30,1,,2000,[1.4235460211050317]
visuotactile_shuffled_touch,test_combined_ood,0,endpoint_force_mae_N_h2,1.388978284923446,0.9595024881538724,1.8321916608906959,30,1,,2000,[1.388978284923446]
visuotactile_shuffled_touch,test_combined_ood,1,endpoint_force_mae_N_h2,1.3724504525650776,0.9564240658755147,1.8103031970665582,30,1,,2000,[1.3724504525650776]
visuotactile_shuffled_touch,test_combined_ood,2,endpoint_force_mae_N_h2,1.4116252028441953,0.9887310784764639,1.849072861030741,30,1,,2000,[1.4116252028441953]
visuotactile_shuffled_touch,test_combined_ood,0,endpoint_force_mae_N_h3,1.3954221209390434,0.9675715893821412,1.8389538225002535,30,1,,2000,[1.3954221209390434]
visuotactile_shuffled_touch,test_combined_ood,1,endpoint_force_mae_N_h3,1.3817085997483702,0.9658189314065034,1.8175558235253015,30,1,,2000,[1.3817085997483702]
visuotactile_shuffled_touch,test_combined_ood,2,endpoint_force_mae_N_h3,1.4197982478645388,0.9956394652842966,1.8648273524124503,30,1,,2000,[1.4197982478645388]
visuotactile_shuffled_touch,test_combined_ood,0,endpoint_force_mae_N_h4,1.4066655516639972,0.9794229660891729,1.8563658367229485,30,1,,2000,[1.4066655516639972]
visuotactile_shuffled_touch,test_combined_ood,1,endpoint_force_mae_N_h4,1.3889732253308305,0.9674650318829205,1.8372301719659174,30,1,,2000,[1.3889732253308305]
visuotactile_shuffled_touch,test_combined_ood,2,endpoint_force_mae_N_h4,1.4294024963749365,1.0024890882020074,1.8822387711256396,30,1,,2000,[1.4294024963749365]
visuotactile_shuffled_touch,test_combined_ood,0,endpoint_force_mae_N_h5,1.421887933776576,0.9874880204118349,1.8728430304758086,30,1,,2000,[1.421887933776576]
visuotactile_shuffled_touch,test_combined_ood,1,endpoint_force_mae_N_h5,1.4069792608432128,0.9889344944328639,1.8587269510668527,30,1,,2000,[1.4069792608432128]
visuotactile_shuffled_touch,test_combined_ood,2,endpoint_force_mae_N_h5,1.4462929969289582,1.018293282282336,1.8983686215516682,30,1,,2000,[1.4462929969289582]
visuotactile_shuffled_touch,test_combined_ood,0,height_mae_m,0.021494924605723807,0.013337079361054768,0.029479466766534373,30,1,,2000,[0.021494924605723807]
visuotactile_shuffled_touch,test_combined_ood,1,height_mae_m,0.023701852526924794,0.015153316832460528,0.03202230793949738,30,1,,2000,[0.023701852526924794]
visuotactile_shuffled_touch,test_combined_ood,2,height_mae_m,0.02163926485052798,0.013785773454205223,0.029335205812118265,30,1,,2000,[0.02163926485052798]
visuotactile_shuffled_touch,test_combined_ood,0,height_mae_m_h1,0.02149923987350323,0.013503818940373702,0.029319233124028763,30,1,,2000,[0.02149923987350323]
visuotactile_shuffled_touch,test_combined_ood,1,height_mae_m_h1,0.022552671647758364,0.014315534583317559,0.030517211144319944,30,1,,2000,[0.022552671647758364]
visuotactile_shuffled_touch,test_combined_ood,2,height_mae_m_h1,0.021931427882583295,0.013873495903234773,0.02969052383933092,30,1,,2000,[0.021931427882583295]
