method,domain,training_seed,environment_seed,episode_id,windows,endpoint_force_mae_N,endpoint_force_mae_N_h1,endpoint_force_mae_N_h2,endpoint_force_mae_N_h3,endpoint_force_mae_N_h4,endpoint_force_mae_N_h5,interval_peak_mae_N,interval_peak_mae_N_h1,interval_peak_mae_N_h2,interval_peak_mae_N_h3,interval_peak_mae_N_h4,interval_peak_mae_N_h5,height_mae_m,height_mae_m_h1,height_mae_m_h2,height_mae_m_h3,height_mae_m_h4,height_mae_m_h5,contact_phase_endpoint_force_mae_N,contact_forecast_fraction,peak_episode_coverage,height_episode_coverage,joint_episode_coverage,contact_force_error_sum,contact_force_component_count
visuotactile_shuffled_touch,test_id,1,20350021,id_021,30,2.3048333146298927,2.512793807002405,2.3220491824671625,2.258756121330791,2.2264475936484005,2.204119868700703,6.493466036319733,7.0647436618804935,6.535028211275736,6.351460242271424,6.257533224423726,6.258564841747284,0.04734335656821107,0.046241457605113584,0.046904031136849274,0.047516304910338175,0.047893540126581986,0.048161449062172325,3.4093712064754156,0.6733333333333333,,,,2066.078951124102,606
visuotactile_shuffled_touch,test_id,1,20350022,id_022,30,3.3697852597530518,3.46168480421313,3.3819457014194794,3.3536701504451534,3.332625106184019,3.319000536503477,9.814969273408254,9.998704648017883,9.85728840827942,9.78714498281479,9.730379192034404,9.701329135894776,0.04309852592414245,0.042882490522849065,0.043027272021087505,0.042913850490003826,0.043138760856042305,0.04353025573072955,,0.0,,,,0.0,0
visuotactile_shuffled_touch,test_id,1,20350023,id_023,30,2.8193866871028312,2.7337605161385405,2.7575416636860206,2.8034497338657576,2.8646181197836995,2.937563402040137,7.623651509284973,7.386905233065288,7.470839722951253,7.602523918946584,7.746192713578542,7.911795957883199,0.0048520054078350465,0.0031061301201892396,0.003950649022590369,0.004859495259976635,0.005711380194406956,0.006632372442012032,4.339879961140275,0.6466666666666666,,,,2525.81013738364,582
visuotactile_shuffled_touch,test_id,1,20350024,id_024,30,1.7265110392433902,1.5516827677687008,1.647898170983212,1.7611350254259175,1.8332136234682468,1.8386256085708736,4.598058963616689,4.0918332974116005,4.361941456794739,4.663036914666494,4.932084480921428,4.941398668289184,0.004788390169851482,0.004660601525877913,0.0048267360893078145,0.0046405690023675564,0.004768889075300346,0.00504515515640378,2.6283485779830187,0.6533333333333333,,,,1545.4689638540149,588
visuotactile_shuffled_touch,test_id,1,20350025,id_025,30,1.674218477960676,1.6357963877833552,1.6472586123065815,1.691319814727952,1.7071987483546966,1.6895188266307943,3.4927818536758424,3.3999314149220785,3.390209074815114,3.5851008534431457,3.5127427180608115,3.5759252071380616,0.0015774544867842148,0.0012567064278603843,0.0013700990394378701,0.0014536174557482203,0.0016613998527949055,0.002145449658079694,2.5408220227940808,0.6533333333333333,,,,1494.0033494029194,588
visuotactile_shuffled_touch,test_id,1,20350026,id_026,30,2.024806901100609,2.064140382864409,2.005860076389379,2.014393981463379,2.0089931967978676,2.0306468679880103,4.320152389208475,4.367492381731669,4.266723942756653,4.312513569990794,4.341139924526215,4.312892127037048,0.002950148336434116,0.0020541040362635006,0.0026009840619129437,0.002970770001411438,0.0033602303786513707,0.003764653203931327,3.081981294617361,0.6533333333333333,,,,1812.2050012350082,588
visuotactile_shuffled_touch,test_id,1,20350027,id_027,30,2.3138468129229213,2.3351930206434592,2.302510366154214,2.304789468418393,2.304548432864249,2.3221927765342922,6.383946555455526,6.497790888945262,6.3877832889556885,6.361180690924327,6.321233161290487,6.351744747161865,0.04441494630028804,0.043679264335272215,0.044141161682394646,0.044468956308749814,0.044733965885825455,0.04505138328919808,3.716723035099686,0.62,,,,2073.9314535856247,558
visuotactile_shuffled_touch,test_id,1,20350028,id_028,30,1.0884662832443912,1.1200074106868771,1.0874608929372496,1.0796571069293552,1.0775113364578122,1.0776946692106624,2.8333478864034016,2.9084118525187175,2.8311450441678363,2.813484807809194,2.8070316076278687,2.806666119893392,0.05248027589016904,0.051537781472628316,0.05220297829558452,0.05250557664160927,0.05285365239251405,0.05330139064850906,,0.0,,,,0.0,0
visuotactile_shuffled_touch,test_id,1,20350029,id_029,30,0.318821336598032,0.24022987743632662,0.2718067914040552,0.32716459615363014,0.37633709706779983,0.3785683209283484,0.29741876443227133,0.12105791568756104,0.2064138174057007,0.34285678863525393,0.38570005893707277,0.43106524149576825,0.004720768060457583,0.0027882754414652786,0.00386678766226396,0.004837205606357505,0.005665426144454007,0.006446145447747161,0.46798164038887236,0.6533333333333333,,,,275.17320454865694,588
visuotactile_world_model,test_geometry_ood,1,20351000,geometry_ood_000,30,0.24512941797056959,0.19944988449828494,0.22112716949648328,0.24563632707318497,0.2683602705804838,0.291073438204411,0.5912496344248453,0.5166639407475789,0.5508903702100117,0.5722634434700012,0.6297674695650737,0.6866629481315613,0.0030939471581950782,0.0032698335863339404,0.003152818539335082,0.003088113087384651,0.003025265666656196,0.0029337049112655223,0.34467070023917284,0.5866666666666667,1.0,1.0,1.0,181.98612972628325,528
visuotactile_world_model,test_geometry_ood,1,20351001,geometry_ood_001,30,0.040486936929325264,0.042414216034942206,0.04060925802008973,0.039833753721581565,0.039389195914069815,0.040188260955943,0.13256330649058023,0.13966105779012045,0.1338632345199585,0.12934759457906086,0.129046098391215,0.1308985471725464,0.001563704585423693,0.0017288328090216964,0.0015440844950110962,0.001515977872380366,0.0015179548296146094,0.0015116729210906973,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_geometry_ood,1,20351002,geometry_ood_002,30,0.03270283120373885,0.034910996941228706,0.03210910159266657,0.03216380721165074,0.03230467656006416,0.03202557371308406,0.09128696441650391,0.09519759813944499,0.08643801212310791,0.08875780900319417,0.09114913940429688,0.09489226341247559,0.0008523767263007661,0.0008576383193333943,0.0008816781997059782,0.0008516898107094069,0.0008268759081450602,0.0008440013936099907,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_geometry_ood,1,20351003,geometry_ood_003,30,2.8049700651855933,2.5851250070250695,2.7456501964893607,2.8268448521486587,2.785428154696193,3.081802115568684,5.515298639933269,5.211137310663859,5.271351051330567,5.508361784617106,5.652142922083537,5.9335001309712725,0.008379106699721887,0.006541777508876597,0.00788993298386534,0.008550144200368474,0.009176501585170627,0.009737177220328401,4.280855193892557,0.6533333333333333,0.0,0.0,0.0,2517.1428540088236,588
visuotactile_world_model,test_geometry_ood,1,20351004,geometry_ood_004,30,0.40758100051639806,0.3232987417942948,0.3550563097207083,0.40626705727126033,0.4389521416897575,0.5143307521059696,1.0078938396771748,0.7755901336669921,0.8799878398577372,0.9978310306866963,1.132060178120931,1.2540000160535176,0.0022038583526349004,0.002494094875388934,0.002224915464951967,0.0021013455698266625,0.0020819886199509104,0.0021169472330560286,0.5868110425676428,0.5733333333333334,1.0,1.0,1.0,302.7944979649037,516
visuotactile_world_model,test_geometry_ood,1,20351005,geometry_ood_005,30,0.03267770484089851,0.03362617397473918,0.032492080475721094,0.03225502135852973,0.03237408567219972,0.03264116272330284,0.11174125512441,0.11096402804056803,0.11354846954345703,0.11140278180440268,0.11059583028157552,0.11219516595204672,0.0012121030994846176,0.0011914981141065558,0.0011963538379253199,0.0012227416116123398,0.0012118587697235246,0.0012380631640553474,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_geometry_ood,1,20351006,geometry_ood_006,30,0.17988510224968196,0.09032126455050375,0.14538739350520902,0.2146820264868438,0.2422912991605699,0.20674352754528325,0.41633665641148887,0.24354124466578167,0.34242692788441975,0.5213290929794312,0.5388784805933634,0.43550753593444824,0.002289230969424049,0.0017383034729088346,0.0017924690813136597,0.00216169620398432,0.0026197575886423388,0.0031339285002710917,0.2120490121843991,0.6466666666666666,1.0,1.0,1.0,123.41252509132028,582
visuotactile_world_model,test_geometry_ood,1,20351007,geometry_ood_007,30,0.04140616641276412,0.044657541169888446,0.0419884417206049,0.040736360516813064,0.03958363148073355,0.04006485717578067,0.10963732401529948,0.10798128445943196,0.1137149969736735,0.10883833567301432,0.10829118887583415,0.10936081409454346,0.001403623508134236,0.0015103307969790572,0.001403822820672455,0.0013720587982485692,0.0013400001102127136,0.0013919050145583848,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_geometry_ood,1,20351008,geometry_ood_008,30,0.2888992233442453,0.17771522658100972,0.2358251001737598,0.3098033303071538,0.34849231278316845,0.3726601468761348,0.7386234974861146,0.4210769057273865,0.632119886080424,0.8345166365305583,0.8662229458491008,0.939181113243103,0.0031352597378039113,0.0032622227522855003,0.0030982662884828944,0.003036528775313248,0.0030571582785341887,0.0032221225944037237,0.3744898477678837,0.6466666666666666,1.0,1.0,1.0,217.9530914009083,582
visuotactile_world_model,test_geometry_ood,1,20351009,geometry_ood_009,30,1.5284334377075235,1.4285155335234272,1.5165596189598243,1.5499761334930857,1.567588261887431,1.5795276406738492,2.8182657241821287,2.555548103650411,2.782737906773885,2.824423591295878,2.924109371503194,3.0045096476872764,0.01251749554183334,0.010333365170905988,0.012364592344965786,0.01293530447098116,0.013285179653515418,0.013669036068798353,2.28055514631172,0.6666666666666666,0.0,0.0,0.0,1368.3330877870321,600
visuotactile_world_model,test_geometry_ood,1,20351010,geometry_ood_010,30,0.17142592755042843,0.12779989556098978,0.11418800817595588,0.1556983874282903,0.20200677241923082,0.25743657416767546,0.3829141926765442,0.28898950417836505,0.24524511496225992,0.3427205443382263,0.4666266123453776,0.570989187558492,0.003187292457247774,0.003033298630422602,0.0028961836554420493,0.0030967755902869005,0.003322359137625123,0.003587845272462194,0.23556730312217647,0.64,1.0,1.0,1.0,135.68676659837365,576
visuotactile_world_model,test_geometry_ood,1,20351011,geometry_ood_011,30,2.3746019722272953,2.3192264877880615,2.289995312059505,2.4654013721272348,2.3310658392289447,2.4673208499327304,4.523280922571818,4.614459284146627,4.393509101867676,4.453552794456482,4.464584048589071,4.690299383799235,0.014254910994010666,0.010932224402980258,0.013557235791813583,0.014716365448354434,0.015570644747155409,0.016498084579749654,3.5131688273201385,0.6733333333333333,0.0,0.0,0.0,2128.980309356004,606
visuotactile_world_model,test_geometry_ood,1,20351012,geometry_ood_012,30,0.4334049337088234,0.2886857638445993,0.3077750522850288,0.40478078903009496,0.5264186674522029,0.639364395932191,0.9642830403645833,0.5574732303619385,0.6840090115865072,0.8838587363560995,1.2111183802286785,1.4849558432896932,0.002947249861511712,0.0022981615465444824,0.002786344976630062,0.0030745184514671562,0.0032120510295499116,0.003365173303366949,0.6172676310368013,0.6333333333333333,1.0,1.0,1.0,351.84254969097674,570
visuotactile_world_model,test_geometry_ood,1,20351013,geometry_ood_013,30,1.6238469326599605,1.5427766642636722,1.5636763230794006,1.651608077550514,1.6312584438464708,1.7299151545597446,2.512557706038157,2.5027369459470115,2.489470903078715,2.534588511784871,2.512126922607422,2.523865246772766,0.013978226020311317,0.010082555958069861,0.013469867629464716,0.014827603353963544,0.015377822052687406,0.016133281107371052,2.420657154517248,0.6666666666666666,0.0,0.0,0.0,1452.394292710349,600
visuotactile_world_model,test_geometry_ood,1,20351014,geometry_ood_014,30,0.2847511437866423,0.1812447507865727,0.2796817485346562,0.2617977174412873,0.3277974774233169,0.3732340247473783,0.7847318728764852,0.5196751832962037,0.7192733764648438,0.7358357747395833,0.9073831558227539,1.0414918740590413,0.0019738737295847387,0.002015573929141586,0.00193680019195502,0.001972100390897443,0.0019640715870385367,0.001980822548891107,0.40075487005038296,0.66,1.0,1.0,1.0,238.04839280992746,594
visuotactile_world_model,test_geometry_ood,1,20351015,geometry_ood_015,30,0.759789123021894,0.7453231507912278,0.6597802996842398,0.7317205281721221,0.7954681948862142,0.8666534415756663,0.9665650645891826,0.9980499863624572,0.8686221996943156,0.9211294253667196,0.9457300345102946,1.0992936770121255,0.017343588176493844,0.010812335818385085,0.01627949867785598,0.018627620542732377,0.019930995830024282,0.021067490013471492,1.1415175269579603,0.6533333333333333,1.0,0.0,0.0,671.2123058512807,588
visuotactile_world_model,test_geometry_ood,1,20351016,geometry_ood_016,30,0.03214395136882862,0.03435290629665057,0.0314906887917055,0.03128918148577213,0.03160825057162179,0.03197872969839308,0.10521961688995361,0.10605266888936361,0.10174397627512614,0.10425411065419515,0.10551231702168783,0.10853501160939534,0.0008911518830185135,0.0009458400852357348,0.0009037381658951442,0.0008726366562768817,0.000846935265387098,0.000886609242297709,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_geometry_ood,1,20351017,geometry_ood_017,30,1.7051467085215781,1.6056033338627054,1.635913126791517,1.699296713144415,1.7612705157966249,1.823649853012628,3.023989818096161,2.8790651321411134,2.7916287660598753,3.03859764734904,3.1069864869117736,3.303671058019002,0.01658920755997921,0.014487193784831712,0.016663820680696516,0.017166593372045704,0.017241476227839787,0.01738695373448233,2.593931008022608,0.6533333333333333,0.0,0.0,0.0,1525.2314327172935,588
visuotactile_world_model,test_geometry_ood,1,20351018,geometry_ood_018,30,0.27818001763688194,0.2466169131712781,0.24676505401730536,0.2669149592311846,0.2976961929351091,0.33290696882953247,0.578043954372406,0.5179228703180949,0.5298661549886068,0.5291608770688375,0.6196420192718506,0.6936278502146404,0.0038204671799515685,0.0032442442102668186,0.0036497837087760368,0.003827698261011392,0.004084826505277306,0.004295783214426289,0.3978198511306093,0.64,1.0,1.0,1.0,229.14423425123096,576
visuotactile_world_model,test_geometry_ood,1,20351019,geometry_ood_019,30,0.028973387914399306,0.029549961392250326,0.02800650524182452,0.02829221613291237,0.02912909812811348,0.02988915867689583,0.105809219678243,0.10663344065348307,0.10600646336873372,0.10394969781239828,0.10470725695292155,0.10774923960367838,0.0010028831159191517,0.0009287403750931844,0.001000197414153566,0.001005408690252807,0.0010297809281231214,0.0010502881719730794,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_geometry_ood,1,20351020,geometry_ood_020,30,0.03098216568430265,0.03243364462008079,0.030351128346390196,0.03018556075791518,0.03078229756404956,0.031158197133077516,0.10013352553049723,0.09944148858388265,0.09659585158030191,0.09977716604868571,0.10120959281921386,0.10364352862040202,0.0007788340219606956,0.0008412057456249992,0.0007881474991639455,0.0007584552668655913,0.0007332949123034874,0.0007730666858454545,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_geometry_ood,1,20351021,geometry_ood_021,30,1.5387372233014969,1.528835117392656,1.5815055076343318,1.5481531138221423,1.513547195494175,1.521645182164179,3.006269834836324,3.0004700740178425,3.0031389156977335,3.037150526046753,3.010400104522705,2.980189553896586,0.018837801951449365,0.016638925939332694,0.018298190156929194,0.019253089903698613,0.019816371666577955,0.020182432090708365,2.338938834468777,0.6533333333333333,0.0,0.0,0.0,1375.296034667641,588
visuotactile_world_model,test_geometry_ood,1,20351022,geometry_ood_022,30,0.23844246121433874,0.15290021264615158,0.2165634255649315,0.2810228483958377,0.3022964212319089,0.23942939823286402,0.6788677565256754,0.4616769154866536,0.6366445302963257,0.7966102043787638,0.8510834376017252,0.6483236948649088,0.004425783794528494,0.004706814046949148,0.004511902636537949,0.004353896470274776,0.004276980871024231,0.0042793249478563665,0.22342483607968056,0.64,1.0,1.0,1.0,128.692705581896,576
visuotactile_world_model,test_geometry_ood,1,20351023,geometry_ood_023,30,1.6964832708777653,1.692834168093072,1.6482542287351356,1.692283171767162,1.7171659914362762,1.7318787943571805,2.899609611829122,2.8081645409266156,2.902772569656372,2.90142023563385,2.919695242245992,2.96599547068278,0.012555398512631655,0.010025814753801873,0.011950974892048787,0.01297479816712439,0.013594220466135691,0.014231184284047535,2.5310817289849123,0.6666666666666666,0.0,0.0,0.0,1518.6490373909473,600
visuotactile_world_model,test_geometry_ood,1,20351024,geometry_ood_024,30,0.4261587136797607,0.32816269045902624,0.3760700105999907,0.422203018464562,0.4858497732422418,0.5185080756329827,0.8399840656916301,0.681937837600708,0.7363066752751668,0.8009620269139608,0.9354639689127604,1.0452498197555542,0.0033107221642664324,0.0031217414129059763,0.003410013384806613,0.0033300777974848944,0.0032954084492909414,0.0033963697768437367,0.6166976151599075,0.66,1.0,1.0,1.0,366.31838340498507,594
visuotactile_world_model,test_geometry_ood,1,20351025,geometry_ood_025,30,0.47140266947137816,0.4630189106696182,0.46374670944900975,0.46085297341148057,0.4597142238273389,0.5096805299994432,0.7225912725925445,0.7154104709625244,0.7065047184626262,0.7106027285257975,0.7172791560490926,0.763159288962682,0.01592020645427207,0.014021490960537146,0.015247977687977254,0.016046391303340592,0.01674983392780026,0.017535338391705107,0.7611872905561694,0.6066666666666667,1.0,0.0,0.0,415.6082606436685,546
visuotactile_world_model,test_geometry_ood,1,20351026,geometry_ood_026,30,0.32480642698912154,0.214249045184503,0.21941357132875258,0.29092643354088066,0.40964984463320836,0.4897932402582632,0.8500645955403646,0.46616363525390625,0.5516020456949869,0.7877555608749389,1.1278323729832966,1.316969362894694,0.002096675108963003,0.0027780494070611893,0.002098851790651679,0.0018882032367400826,0.0018651089048944414,0.0018531622054676214,0.4470796795859415,0.64,1.0,1.0,1.0,257.51789544150233,576
visuotactile_world_model,test_geometry_ood,1,20351027,geometry_ood_027,30,0.7537481472434269,0.6977572115345134,0.7348703304926555,0.6982015182160669,0.7926664987578989,0.845245177216,1.1324245969454447,0.9662182132403055,1.0104941169420878,1.072142227490743,1.2858675360679626,1.3274008909861246,0.018197460511388878,0.01538724487957855,0.017627077809690188,0.018559790953683358,0.019335117711064716,0.02007807120292758,1.1521032647745,0.6466666666666666,1.0,0.0,0.0,670.5241000987589,582
visuotactile_world_model,test_geometry_ood,1,20351028,geometry_ood_028,30,0.3777390639007919,0.21709438752796914,0.2889492853234212,0.3313936535269022,0.4741173879346914,0.5771406051909758,0.9755313634872437,0.4287502924601237,0.7086937427520752,0.9036224365234375,1.2667376836140951,1.5698526620864868,0.002453858865580211,0.0014954802890618643,0.0017102758749388159,0.002373284714606901,0.0030220230808481576,0.003668230368445317,0.5497957741438101,0.6666666666666666,1.0,1.0,1.0,329.87746448628604,600
visuotactile_world_model,test_geometry_ood,1,20351029,geometry_ood_029,30,1.5504501827143962,1.4493530399890409,1.5314061993319128,1.539288132203122,1.601378928269777,1.6308246137781275,2.5926712878545124,2.458094763755798,2.493580198287964,2.5621633688608805,2.676505374908447,2.7730127334594727,0.01717591793780836,0.013834190473426133,0.01645150906794394,0.01770358463206018,0.018434476823313162,0.019455828692298383,2.507545448164793,0.6133333333333333,1.0,0.0,0.0,1384.1650873869658,552
visuotactile_persistence,test_geometry_ood,1,20351000,geometry_ood_000,30,0.11180467843647218,0.02857498046942055,0.07758807407226413,0.1225913540356689,0.15139103047549723,0.17887795312951008,0.21651015241940816,0.22578709920247395,0.17640427152315777,0.191611647605896,0.21541739702224733,0.2733303467432658,0.006984433874216241,0.004408725224978601,0.005496273713652045,0.006929667697598537,0.008342686196556315,0.009744816538295708,0.19057615642580486,0.5866666666666667,,,,100.62421059282497,528
visuotactile_persistence,test_geometry_ood,1,20351001,geometry_ood_001,30,0.0,0.0,0.0,0.0,0.0,0.0,0.10634069840113322,0.10634069840113322,0.10634069840113322,0.10634069840113322,0.10634069840113322,0.10634069840113322,0.0024323684605769814,0.002443423067840437,0.0024187622941099106,0.002427888362823675,0.0024551161526081464,0.0024166524255027372,,0.0,,,,0.0,0
visuotactile_persistence,test_geometry_ood,1,20351002,geometry_ood_002,30,0.0,0.0,0.0,0.0,0.0,0.0,0.11968969504038493,0.11968969504038493,0.11968969504038493,0.11968969504038493,0.11968969504038493,0.11968969504038493,0.0011982833974373836,0.0012140077538788318,0.001201443785491089,0.0011947006219998001,0.0011914355563931167,0.0011898292694240808,,0.0,,,,0.0,0
visuotactile_persistence,test_geometry_ood,1,20351003,geometry_ood_003,30,1.0911292175037994,0.9704472156034576,1.4181713208556175,1.114859584511982,0.8871241323649883,1.0650438341829511,6.173776680628459,5.907808025677999,5.981772112846374,6.1930490414301556,6.283623456954956,6.502630766232809,0.009615776649055382,0.006495458256298056,0.007880669405373434,0.009460316889453679,0.011219722975511104,0.013022715718640636,1.670095741077244,0.6533333333333333,,,,982.0162957534194,588
visuotactile_persistence,test_geometry_ood,1,20351004,geometry_ood_004,30,0.17164644265081733,0.09297266238782968,0.14106497479757915,0.1901125649559415,0.18324357724438112,0.25083843386835525,0.7703002989292145,0.6208832164605459,0.6753435413042704,0.7645071844259897,0.8554907162984212,0.9352768361568451,0.005916352287555734,0.0043169990337143345,0.004671498589838545,0.005538490620286514,0.006869256120019903,0.008185517073919376,0.299383330204914,0.5733333333333334,,,,154.4817983857356,516
visuotactile_persistence,test_geometry_ood,1,20351005,geometry_ood_005,30,0.0,0.0,0.0,0.0,0.0,0.0,0.11069859266281128,0.11069859266281128,0.11069859266281128,0.11069859266281128,0.11069859266281128,0.11069859266281128,0.001299237348139286,0.0013079247165781757,0.001286609765763084,0.001302861034249266,0.0013028226676397026,0.0012959685564662019,,0.0,,,,0.0,0
visuotactile_persistence,test_geometry_ood,1,20351006,geometry_ood_006,30,0.03844662455634938,0.014242601296347048,0.02006198529464503,0.025307639833125804,0.031990192137244675,0.10063070422038436,0.23639230807622275,0.1916661739349365,0.1972969929377238,0.20084229310353596,0.23509312868118287,0.35706295172373453,0.0051203015958890315,0.0026990618789568543,0.003904359760538985,0.005069968127645552,0.006280261681725582,0.007647856530578186,0.059453543128375336,0.6466666666666666,,,,34.601962100714445,582
visuotactile_persistence,test_geometry_ood,1,20351007,geometry_ood_007,30,0.0,0.0,0.0,0.0,0.0,0.0,0.12204881906509399,0.12204881906509399,0.12204881906509399,0.12204881906509399,0.12204881906509399,0.12204881906509399,0.0013435597609107693,0.0013484112006456903,0.0013341409716910372,0.0013566695891010264,0.0013393200235441328,0.0013392570195719599,,0.0,,,,0.0,0
visuotactile_persistence,test_geometry_ood,1,20351008,geometry_ood_008,30,0.11920677584595979,0.0993524484996063,0.10421303232045223,0.10532014487026674,0.14396874139395852,0.1431795121455151,0.380100847085317,0.36890955368677775,0.3544931451479594,0.350571342309316,0.4196519414583842,0.4068782528241475,0.006251741039256255,0.004023056663572788,0.004912330427517494,0.006190873756228636,0.007455370524742951,0.008677073824219405,0.18434037501952544,0.6466666666666666,,,,107.2860982613638,582
visuotactile_persistence,test_geometry_ood,1,20351009,geometry_ood_009,30,0.46296943441861205,0.37476830064422556,0.42941424085034263,0.6177967785133256,0.4571558893968662,0.43571196268830037,3.1867964482307434,3.146343243122101,3.210229249795278,3.2008960525194805,3.1911634405454,3.185350255171458,0.007931222265275817,0.006664108593637744,0.006871190414919208,0.007332240755204111,0.00867041755700484,0.010118154005613177,0.6944541516279181,0.6666666666666666,,,,416.67249097675085,600
visuotactile_persistence,test_geometry_ood,1,20351010,geometry_ood_010,30,0.06815727967354987,0.020987548575633102,0.07306544697946972,0.07758057897703516,0.08000869886535737,0.08914412497025397,0.29741759061813355,0.17858354647954305,0.30369441509246825,0.3120223840077718,0.3174749374389648,0.37531267007191976,0.00688141849085999,0.00436803971339638,0.005408472333025808,0.006847527291392907,0.008233238252190252,0.009549814864294603,0.10649574948992166,0.64,,,,61.34155170619488,576
visuotactile_persistence,test_geometry_ood,1,20351011,geometry_ood_011,30,0.8210156586600674,0.6028519485973649,0.7114578663888905,0.9793719499061505,0.6880928368618091,1.1233036915461223,5.539873518943787,5.300836833318074,5.441775743166605,5.535087116559347,5.596151089668274,5.825516812006632,0.010615693559714904,0.009343970966680597,0.009817396449701239,0.010362545389216393,0.01114635606839632,0.012408198924579969,1.219330186128813,0.6733333333333333,,,,738.9140927940607,606
visuotactile_persistence,test_geometry_ood,1,20351012,geometry_ood_012,30,0.2916209636173315,0.23246064046397805,0.22239212361681793,0.2763277223644157,0.36354448957782654,0.363379842063619,0.8993186450004578,0.7316960453987121,0.8182413458824158,0.9119749506314595,0.9936244448026021,1.0410564382870993,0.00659749455167912,0.00398159126440684,0.004989176829500745,0.006294895374837021,0.007949152156167353,0.009772657133483638,0.46045415307999704,0.6333333333333333,,,,262.4588672555983,570
visuotactile_persistence,test_geometry_ood,1,20351013,geometry_ood_013,30,0.9268637577951369,0.844607890330048,0.9444284186853716,0.7001976701948378,0.8685072235426762,1.2765775862227504,3.7203280425071714,3.5652393539746603,3.7574153979619345,3.763190992673238,3.7586777925491335,3.757116675376892,0.013317933169504007,0.010906140343286097,0.012027566852824141,0.013238294639935096,0.014531403516108791,0.015886260495365907,1.3902956366927053,0.6666666666666666,,,,834.1773820156232,600
visuotactile_persistence,test_geometry_ood,1,20351014,geometry_ood_014,30,0.14566824798782665,0.019271649647918013,0.09148553653309742,0.19052100779695644,0.21217893088857334,0.21488411507258812,0.6008812348047893,0.351944899559021,0.45413960615793864,0.7369361162185669,0.7355372985204061,0.7258482535680135,0.007300007118222614,0.0047329476685263215,0.005917147799239805,0.007276480916577081,0.008603480101252595,0.009969979105517269,0.22070946664822222,0.66,,,,131.101423189044,594
visuotactile_persistence,test_geometry_ood,1,20351015,geometry_ood_015,30,0.5212672125454992,0.49886439027937335,0.38335633378527645,0.544763178906093,0.6333919253821174,0.5459602343746357,1.3440287764867147,1.2683496157328287,1.2613621393839518,1.3330647230148316,1.4258033752441406,1.4315640290578207,0.01374608326315259,0.011464323157755037,0.012483442345789323,0.013566920157366743,0.014915515738539397,0.016300214916312446,0.7978579783859682,0.6533333333333333,,,,469.1404912909493,588
visuotactile_persistence,test_geometry_ood,1,20351016,geometry_ood_016,30,0.0,0.0,0.0,0.0,0.0,0.0,0.1161009669303894,0.1161009669303894,0.1161009669303894,0.1161009669303894,0.1161009669303894,0.1161009669303894,0.0010086763735550146,0.0010244007299964628,0.0010118367616087198,0.001005093598117431,0.0010018285325107475,0.0010002222455417116,,0.0,,,,0.0,0
visuotactile_persistence,test_geometry_ood,1,20351017,geometry_ood_017,30,0.50319330718627,0.3561992766128646,0.4704313173890114,0.45585732029155934,0.651245972887975,0.5822326487499393,3.260815699895223,3.1035921891530354,3.1160642306009927,3.2924031972885133,3.306525127092997,3.4854937553405763,0.011278403262452533,0.011095267763206114,0.010872589323359232,0.010869395678552489,0.011350984952878207,0.012203778594266624,0.770193837530005,0.6533333333333333,,,,452.87397646764293,588
visuotactile_persistence,test_geometry_ood,1,20351018,geometry_ood_018,30,0.19196580494443574,0.13027371405106453,0.17759183533489703,0.18950535819555323,0.2055293659783072,0.2569287511623568,0.7737406150499979,0.6454025824864705,0.7116836388905843,0.7919585227966308,0.8294723908106486,0.8901859402656556,0.005536704059535017,0.003104670305037871,0.004185295995557681,0.005384996459664156,0.006778007943648845,0.008230549593766531,0.2999465702256809,0.64,,,,172.76922444999218,576
visuotactile_persistence,test_geometry_ood,1,20351019,geometry_ood_019,30,0.0,0.0,0.0,0.0,0.0,0.0,0.12415308952331543,0.12415308952331543,0.12415308952331543,0.12415308952331543,0.12415308952331543,0.12415308952331543,0.0011481115695399543,0.0011634949361905456,0.0011424606200307608,0.0011355919647030531,0.0011638820675822596,0.0011351282591931522,,0.0,,,,0.0,0
visuotactile_persistence,test_geometry_ood,1,20351020,geometry_ood_020,30,0.0,0.0,0.0,0.0,0.0,0.0,0.10418130954106648,0.10418130954106648,0.10418130954106648,0.10418130954106648,0.10418130954106648,0.10418130954106648,0.000850506438097606,0.0008662307945390542,0.0008536668261513114,0.0008469236626600225,0.0008436585970533391,0.0008420523100843032,,0.0,,,,0.0,0
visuotactile_persistence,test_geometry_ood,1,20351021,geometry_ood_021,30,0.5613171217756139,0.48421335947803323,0.612329479229326,0.5798465239504973,0.5107197371208005,0.6194765090994123,3.7399182240168254,3.4812321106592816,3.569925379753113,3.752424375216166,3.8579027811686197,4.0381064732869465,0.012588827273187537,0.012864035356324166,0.01245017124650379,0.012250873275722067,0.012413327652029692,0.012965728835357975,0.8591588598606336,0.6533333333333333,,,,505.1854095980525,588
